run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms,budget,executable_name,start_ts,end_ts
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,2.0,1757954368.092555,2567.449582973495,38.96220037492458,3.513437999132959,0.38582811721500243,2.8624647515182797,2.4020880040206967,2.0798307297888723,1.691026,5.52,8.01,10.69,1.0,1.0,inf,1.0,rollout,1,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,4.0,1757954368.106017,2552.30062501505,38.96220037492458,5.02807216644613,0.2682344164286105,1.8212512371470404,1.6641301723717723,1.3095303868690018,2.290735,3.39,3.92,6.28,1.0,1.0,inf,1.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,6.0,1757954368.794417,676.9801250193268,38.96220037492458,3.4949871925795777,0.3178681824315929,1.6334349402652035,1.4823599624613362,1.3615356776943772,1.534253,11.88,14.43,17.11,1.0,1.0,inf,1.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,5.0,1757954368.795269,686.8465410079807,38.96220037492458,5.390741336318352,0.331089974825723,1.4528674066053249,1.2699179410538135,1.0433759646581902,1.764218,6.81,8.97,13.28,0.4,2.0,0.0,0.0,rollout,1,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,8.0,1757954369.446636,640.0730829918757,38.96220037492458,5.4952385098712835,0.36054578246679925,1.4613150273781605,0.9629055666294619,0.8627939348602464,1.611635,7.72,17.8,22.17,1.0,1.0,inf,1.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,7.0,1757954369.4486852,646.1727080168203,38.96220037492458,5.3710361654128125,0.34107676526480757,1.6599095614179342,1.1600091172625853,1.0573165022520725,1.74943,5.49,11.49,13.83,0.9999999999998953,1.0,1.9102075414578703,0.9999999999994764,rollout,1,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,10.0,1757954370.094153,634.8420000867918,38.96220037492458,5.375130407297078,0.3237184826515089,1.4122279529033224,1.122668057397555,1.0212289032290451,1.753141,6.94,11.03,13.33,0.4,2.0,0.0,0.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,9.0,1757954370.09501,639.5800419850275,38.96220037492458,5.363740601201123,0.3125444927747765,1.6882887076443733,1.1882950166717774,1.0727403390135775,1.865008,4.48,9.22,11.31,0.9999999999998583,1.0,1.4112345339416712,0.9999999999992913,rollout,1,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,12.0,1757954370.749136,642.9618749534711,38.96220037492458,5.466220270490089,0.3286501953935681,1.5176460387296367,1.3621089491436331,1.2583536859533313,1.915898,5.91,7.46,8.75,0.9999999999998566,1.0,1.39410216179616,0.9999999999992826,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,11.0,1757954370.75084,648.4519579680637,38.96220037492458,5.330242583961416,0.31309767391803267,1.852726446670401,1.367055672443032,1.2184203766761104,1.984979,3.85,7.05,8.91,0.9831934043891141,1.0,1.001019152314565,0.9159670219455702,rollout,1,1,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,,1757954370.774465,,38.96220037492458,,,,,,,,,,,,,,update,2,1,196.4776069400271,4.098377067621538,2.9081526959750343,200.54690248068889,20.876708906143904,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,,1757954370.790124,,38.96220037492458,,,,,,,,,,,,,,update,1,1,160.1294048269894,4.3405094293451,3.5433797771114492,164.4344804585634,36.0122499987483,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
73c2e088-8b31-4527-99fa-6c5f02651f9b,4,default_experiment,A3C,295,13.0,1757954371.433016,649.7452500043437,38.96220037492458,5.4167610151290155,0.31564395935116374,1.4279762291698517,0.942169366522406,0.8126281422050132,1.701004,6.3,14.67,19.72,0.4,2.0,0.0,0.0,rollout,2,2,,,,,,100,ConsumptionCar.exe,1757954368.092555,1757954404.331024
