algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,772,1,1757809759.11511,5576.530541991815,5.296451588372709,0.3453781502903399,1.0543152224697363,0.6816389033738772,0.5344467632368869,1.436073,14.67,35.08,57.02,-12.113073000000002,init,0,False,1.0,1.943763127154268
GA,772,2,1757809764.684577,5569.00733395014,4.046451588372709,0.23426703917922878,2.451847690002204,2.297353189088163,1.864446763236887,2.375257,2.6,2.78,3.72,-3.285257,init,0,False,1.0,inf
GA,772,3,1757809770.2868469,5601.534999907017,4.671451588372709,0.30093370584589546,3.0029608625439477,2.5575572707208156,2.2144467632368867,2.048619,2.36,2.78,3.35,-2.897619,init,0,False,1.0,inf
GA,772,4,1757809775.820825,5532.981249969453,3.421451588372709,0.3676003725125621,2.167895927479013,1.6861286992922446,1.514446763236887,1.49479,9.41,15.57,19.3,-5.92279,init,0,False,1.0,0.4710122032680287
GA,772,5,1757809781.4231339,5601.409332943149,4.983951588372709,0.256489261401451,1.5114024209855064,1.3932715564351017,1.164446763236887,2.152927,4.37,5.11,7.48,-3.848927,init,0,False,1.0,1.3401573439869103
GA,772,6,1757809787.01893,5595.357666024938,3.733951588372709,0.3231559280681177,1.522677509533322,1.1004144135779588,0.8144467632368868,1.40672,12.38,23.72,43.27,-9.343720000000001,init,0,False,1.0,0.3573279968486436
GA,772,7,1757809792.552237,5533.032667008229,4.358951588372709,0.38982259473478437,2.5313788082346207,2.18184298500653,1.724446763236887,1.789162,4.68,6.37,10.31,-3.9251620000000003,init,0,False,1.0,0.24910656903710837
GA,772,8,1757809798.138915,5586.202791077085,3.108951588372709,0.20463740954959916,2.502158029013842,2.1889858421493877,2.074446763236887,2.285256,2.92,3.53,3.85,-3.3152559999999998,init,0,False,1.0,0.5260516618726996
GA,772,9,1757809803.696165,5556.813000002876,5.452701588372709,0.2713040762162658,1.9787814056372182,1.7747001278636731,1.3744467632368869,2.538001,2.77,3.18,4.91,-3.624001,init,0,False,2.0,inf
GA,772,10,1757809809.2237551,5527.185083949007,4.202701588372709,0.3379707428829325,1.6362025559155113,1.3593940054146936,1.024446763236887,1.545599,9.26,13.42,23.63,-6.176599,init,0,False,1.0,0.5308902416908561
