algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,448,1,1757808147.6446872,5570.710833068006,3.6626089197872735,0.33173053039979705,1.6179002995522946,1.199838879695474,0.7785662677210725,1.387353,12.01,21.85,51.84,-9.957353000000001,init,0,False,1.0,0.9935322169246034
GA,448,2,1757808153.397074,5751.8264999380335,4.9126089197872735,0.24284164151090815,2.81283536448736,2.358410308266903,2.108566267721073,-2.947896,1.93,2.31,2.58,-10.0,init,0,False,8.0,inf
GA,448,3,1757808158.949527,5551.96299997624,3.0376089197872735,0.3761749748442415,2.0947463106840205,1.9675939817362906,1.758566267721073,1.449884,13.4,15.19,19.02,-6.210884,init,0,False,1.0,inf
GA,448,4,1757808164.502729,5552.820791024715,4.2876089197872735,0.30950830817757485,1.7966943626320724,1.5604511245934336,1.4085662677210729,1.79609,6.09,8.2,10.07,-4.2320899999999995,init,0,False,1.0,0.35225825600003363
GA,448,5,1757808170.0450869,5542.137834010646,3.9751089197872735,0.22061941928868595,1.9350060509437603,1.553308267450576,1.0585662677210725,2.03538,3.28,4.78,10.54,-3.8953800000000003,init,0,False,1.0,0.5168345409762214
GA,448,6,1757808175.603631,5558.175083016977,5.2251089197872735,0.3539527526220193,1.2284535125730398,1.0318796960220045,0.7085662677210726,1.517476,11.66,16.53,35.03,-7.839476,init,0,False,2.0,inf
GA,448,7,1757808181.165635,5561.544666998088,3.3501089197872735,0.28728608595535254,2.5792327333522613,2.4190225531648624,2.038566267721073,2.025377,4.18,4.71,6.73,-3.5873770000000005,init,0,False,1.0,0.5806187840514897
GA,448,8,1757808186.681586,5515.71316702757,4.6001089197872735,0.2576564563257229,2.4681937723133007,2.1261654103077197,1.688566267721073,2.510335,2.5,2.92,4.16,-3.468335,init,0,False,4.0,inf
GA,448,9,1757808192.3056278,5623.680416960269,3.8188589197872735,0.39098978965905634,1.9104015645210919,1.6047368388791472,1.3385662677210723,1.472266,11.01,15.61,22.43,-6.3772660000000005,init,0,False,1.0,0.36735796748577776
GA,448,10,1757808198.135168,5823.80962499883,5.0688589197872735,0.3243231229923897,1.442405275096231,1.173104185817923,0.9885662677210725,1.692564,7.53,11.4,16.06,-5.191564,init,0,False,1.0,0.9430285017543426
GA,448,11,1757808203.7377799,5601.979499915615,3.1938589197872735,0.23543423410350076,1.2534442361351923,0.7659613286750659,0.6385662677210726,1.413794,13.26,35.5,51.05,-11.394794000000001,init,0,False,4.0,0.46808781377613795
GA,448,12,1757808209.2802198,5541.885624988936,4.4438589197872735,0.3687675674368341,3.1335741062650633,2.7188184715322095,2.248566267721073,2.271123,2.94,3.61,5.1,-3.4361229999999994,init,0,False,1.0,0.27530319643701895
