algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2
SAC,295,1,1757749589.520567,5.490316916955635,5483.530041063204,4.55538334306549,0.26631407141068475,2.4555373121732944,2.0677227743415565,1.779687781236041,2.437673,2.62,3.22,4.09,1.0,1,inf,1.0,interaction,,,,,,
SAC,295,2,1757749595.035083,5.51457933394704,5510.56541595608,4.5816626257958255,0.3675034735873427,2.539670373443613,2.2744692403113147,1.9779895101456417,2.097108,3.82,4.66,6.22,1.0,1,inf,1.0,interaction,,,,,,
SAC,295,3,1757749600.531754,5.496735916938633,5492.149999947287,4.329664997136424,0.21870626117223305,1.2900228041034638,0.8327150787362332,0.5306652059903072,1.7341,5.77,14.11,34.73,1.0,1,inf,1.0,interaction,,,,,,
SAC,295,4,1757749606.001662,5.4699698749464005,5466.255542007275,4.90417812604064,0.2895601861057272,2.4271127386778963,1.989106557055393,1.8140446186624382,2.401753,2.68,3.46,4.03,1.0,1,inf,1.0,interaction,,,,,,
SAC,295,5,1757749611.489687,5.488091749954037,5484.438874991611,5.106536668495467,0.2186409377087621,1.4315967854629297,1.2571768290488703,1.0308014098766345,2.483098,3.5,4.37,6.55,0.379878869473896,2,0.0,0.0,interaction,,,,,,
SAC,295,6,1757749617.0151029,5.525458834017627,5469.436416984536,3.308714951283309,0.2230948664624064,3.185755580634357,2.7000371930922564,2.2269603080205527,2.280402,2.33,2.75,3.57,1.0,1,inf,1.0,interaction,,,,,,
SAC,295,7,1757749622.566113,5.551074584014714,5522.12633297313,5.31619533659175,0.21703240068497492,2.2578933345283843,2.0290981489462734,1.5538192308849517,1.504363,1.99,2.21,2.91,1.0,1,inf,1.0,interaction,,,,,,
SAC,295,8,1757749628.096446,5.530399166978896,5502.795582986437,3.8777489349322316,0.21150091007909513,2.660704278211857,2.227264563392668,1.7320858372762478,2.532919,2.26,2.7,3.8,0.379878869473896,2,0.0,0.0,interaction,,,,,,
SAC,295,9,1757749633.6033752,5.506989125045948,5476.954916026443,5.394149654170294,0.2167009015941616,1.306907710179778,0.9543225711541248,0.7982975759776579,2.331413,3.66,6.75,9.71,0.25325257964926395,3,0.0,0.0,interaction,,,,,,
SAC,295,10,1757749639.0905159,5.487206041929312,5460.355041082948,4.418216370543419,0.20197728173045376,2.391827564491655,1.9800177924960538,1.480017810260282,2.745237,2.1,2.54,3.69,0.379878869473896,2,0.0,0.0,interaction,,,,,,
SAC,295,11,1757749644.6118011,5.521351458039135,5488.70970797725,3.0478355592808852,0.22281389962053172,2.5349150074162807,2.2056456521647116,2.1024458077434103,2.280629,3.31,4.16,4.54,0.25325257964926395,3,0.0,0.0,interaction,,,,,,
SAC,295,12,1757749650.1440032,5.532266500056721,5503.339249989949,4.004862257277068,0.2183110810465359,2.426959098252829,1.9424631308671045,1.8379593229343136,2.183857,2.47,3.18,3.45,0.379878869473896,2,0.0,0.0,interaction,,,,,,
SAC,295,13,1757749655.655941,5.5119976659771055,5485.06037495099,5.181430101255662,0.20700326552551557,1.8228766153797253,1.3805680410815877,1.2801043670949193,2.734388,2.41,3.33,3.75,0.25325257964926395,3,0.0,0.0,interaction,,,,,,
SAC,295,14,1757749661.157438,5.501563583035022,5473.684208933264,3.7687547986147205,0.20863203080479703,2.6911667659979464,2.200670496206837,1.7168915491590253,2.553423,2.26,2.77,3.96,0.25325257964926395,3,0.0,0.0,interaction,,,,,,
SAC,295,15,1757749666.656043,5.4986692919628695,5468.153249938041,3.0679923935562083,0.21108301466510954,2.2274705868164735,1.8417408593728857,1.3610928404497895,1.938574,3.69,5.23,9.79,0.379878869473896,2,0.0,0.0,interaction,,,,,,
SAC,295,16,1757749672.5138361,5.857848791987635,5750.818958971649,3.9615509866071066,0.20223110257703206,2.892482721721012,2.4224563292790386,1.9224716040833292,1.389324,1.94,2.32,2.95,1.0,1,inf,1.0,interaction,11.27741489733154,1.925233854794243,0.9999528309446171,74.85800003632903,13.000614745409374,9.554215049253706
SAC,295,17,1757749678.108107,5.594338750001043,5523.557832930237,5.4828128443926785,0.2158451093417482,2.059026395834863,1.92266809537462,1.5848182481817745,-0.104632,2.1,2.25,2.74,1.0,1,inf,1.0,interaction,23.78595301582267,1.2620197232832822,0.9999056281632073,42.317125014960766,24.80086949950481,22.771036532140528
SAC,295,18,1757749683.6795478,5.571507540997118,5506.767166079953,3.5449914577836643,0.21633656101143114,1.5431660744014866,1.144565632286222,0.7173789734387008,1.664586,5.89,10.9,27.75,0.379878869473896,2,0.0,0.0,interaction,30.178383307246207,0.6477893687235841,0.9998583355397798,39.189041941426694,31.049215998819673,29.307550615672742
SAC,295,19,1757749689.233423,5.553943250095472,5483.484374941327,3.44668887813033,0.20000946173760675,1.1449815594123405,0.648297538653368,0.5482942323180173,1.534653,9.85,30.72,42.92,0.379878869473896,2,0.0,0.0,interaction,50.706337284127116,2.4683983648288645,0.9998117818760232,41.26241593621671,52.003234459102764,49.409440109151475
SAC,295,20,1757749694.796463,5.563088499940932,5486.180625041015,4.5919648338391275,0.20000000787566544,1.5143909585778916,1.0150231968361327,0.5150231968361557,2.076534,3.3,7.03,27.42,0.379878869473896,2,0.0,0.0,interaction,59.850972198996466,5.5453152545508475,0.9997701976920017,46.32629104889929,61.97018038827893,57.731764009714
SAC,295,21,1757749700.399518,5.6031226250343025,5530.144541058689,3.1384044322944873,0.20004726781037868,1.4909996879687188,1.0001511431192345,0.5002244179541288,1.535972,6.97,15.57,62.19,0.379878869473896,2,0.0,0.0,interaction,111.94442613106958,5.116797321830092,0.9997309160878907,41.08958400320262,114.19608909932785,109.69276316281132
SAC,295,22,1757749705.951412,5.551961417077109,5486.790583934635,3.0772566106661796,0.2000000083243113,1.631159942305854,1.1311907130666563,0.6378240415795363,1.591979,5.98,12.66,39.79,0.379878869473896,2,0.0,0.0,interaction,27.555333617565573,5.739631342111196,0.9996942898018418,38.58204197604209,28.03323247701457,27.07743475811657
SAC,295,23,1757749711.482044,5.53069908299949,5459.957833983935,3.6662654716844427,0.2000043316402343,1.138411083297075,1.026519938381254,0.5265199628048681,1.637002,8.8,10.83,41.14,0.379878869473896,2,0.0,0.0,interaction,62.813186087402514,3.831633649100134,0.999656486668573,40.47637491021305,63.56343207357482,62.0629401012302
SAC,295,24,1757749717.020704,5.538723082980141,5468.351334100589,3.0350835469491733,0.20000677228226743,0.7530765949509147,0.6002378436656237,0.5000066017961391,1.365063,29.36,46.18,66.53,0.379878869473896,2,0.0,0.0,interaction,81.67062371338223,1.7398427000573369,0.9996160753226002,41.73116700258106,81.95854968863205,81.3826977381324
SAC,295,25,1757749722.572393,5.551735708024353,5469.720250112005,5.241988354739828,0.20000000019836867,1.7612161724883042,1.2614188063445282,0.7657259630179828,2.590727,2.38,3.56,9.52,0.189939434736948,4,0.0,0.0,interaction,54.23424122027387,3.184051853805024,0.9995745216436729,48.583791009150445,54.40923962483771,54.05924281571003
SAC,295,26,1757749728.185129,5.612803791998886,5541.261834092438,4.367668985416626,0.212038801460661,2.1029443189107693,1.658822238874233,1.2300498149579604,2.514329,2.54,3.38,5.86,0.25325257964926395,3,0.0,0.0,interaction,72.57356285666745,8.875596866303276,0.9995393103122244,39.364041993394494,71.57469774639841,73.57242796693647
SAC,295,27,1757749733.751759,5.566698792041279,5493.600707966834,3.200419864580838,0.25589652036548255,1.882729087439147,1.5645525386452326,1.164633796598019,1.629522,6.87,10.01,18.07,0.379878869473896,2,0.0,0.0,interaction,82.20165333399916,8.198969272971997,0.9995077803552498,43.24429191183299,81.07483021842319,83.32847644957513
SAC,295,28,1757749739.30119,5.549473083927296,5469.499874976464,4.485607784592168,0.20316037580392282,2.586894271536896,2.4857849028338928,1.9862557617894594,-4.311397,1.93,2.0,2.51,1.0,1,inf,1.0,interaction,89.49255586709035,7.252868457897834,0.9994775313505182,47.765875002369285,88.51174493585631,90.47336679832438
SAC,295,29,1757749744.8849652,5.5838415829930454,5505.919791990891,3.2674180753756072,0.270293316034053,2.4614810373385163,2.3334073915038243,2.034099160775291,2.06557,4.26,4.71,6.26,0.25325257964926395,3,0.0,0.0,interaction,25.27166689559564,3.570224217541803,0.9994442432480419,44.626374961808324,23.86279947725554,26.68053431393574
SAC,295,30,1757749750.454533,5.569615125074051,5498.428000020795,3.6259965618271552,0.24218524755296772,2.2729025702614223,1.9278507309604214,1.5069342207235832,2.089464,3.41,4.51,7.52,0.25325257964926395,3,0.0,0.0,interaction,75.21234339890411,7.501357855043478,0.9994116852735583,41.571208043023944,72.85984373106292,77.5648430667453
