algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,584,2.0,1757706415.94473,5571.5421250788495,5.582653457997367,3.57945495424105,0.3784579638250174,2.4044774817328225,2.057207805768333,1.7054867276127588,1.58489,7.4,10.12,14.74,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,584,1.0,1757706416.0116868,5642.4518750282,5.64921654202044,4.480872091182572,0.33977143877661803,2.3438600924144275,1.926358890528717,1.5835374065196017,1.921632,3.98,5.83,8.79,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,584,3.0,1757706418.783835,2830.1636669784784,2.8387458329088986,5.480992541724945,0.39964600030310005,1.4525715419468848,0.9527127723427197,0.8496510123093791,1.518463,9.66,22.46,28.24,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,584,5.0,1757706419.4328341,638.2382919546217,0.6486480829771608,3.6864483123881047,0.3999927536048172,1.876788966710474,1.3767890005485208,0.8767890005487275,1.331098,12.81,23.82,58.66,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,584,6.0,1757706420.090114,645.8986670477316,0.6564511669566855,3.135208272481037,0.3999999688450523,1.516925826915551,1.016925829531414,0.5169258692945069,1.120964,27.12,60.29,223.97,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,584,7.0,1757706420.70728,611.5665000397712,0.6169259171001613,3.000000007681762,0.4,1.4830440781901388,0.983044078190139,0.5000000696772493,1.093728,30.99,70.46,252.25,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,584,,1757706420.720106,,,,,,,,,,,,,,,,update,1,1,-6.414212901924358e+37,450.7792150458494,-7.03069646452998,-6.414212901924358e+37,11.083166929893196
A3C,584,8.0,1757706421.342533,616.2805419880897,0.621776583022438,3.0000000789186214,0.4,1.5000000041412802,1.0000000041412802,0.5000000041412802,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,584,9.0,1757706421.959399,610.7060830108821,0.6166220000013709,3.0000000007132126,0.4,1.500000003404244,1.000000003404244,0.500000003404244,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,584,10.0,1757706422.5800571,615.9677499672398,0.6204742909176275,3.000000000906211,0.4,1.500000003404244,1.000000003404244,0.500000003404244,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,584,11.0,1757706423.197758,613.0589579697698,0.6175237909192219,3.000000000000009,0.4,1.100000003404262,0.6000000034042621,0.500000003404244,1.083928,56.28,187.32,252.25,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,584,12.0,1757706423.819841,617.3203750513494,0.621883042040281,3.0001378456602605,0.4,1.5000278706462498,1.0000278706462498,0.5000278706462498,1.096376,30.29,68.08,252.22,0.8477077273522553,1.0,0.20190568877558596,0.11089174393728023,rollout,1,2,,,,,
A3C,584,,1757706423.8322182,,,,,,,,,,,,,,,,update,1,2,1.1355227091575085e+72,50.0676024598418,-51.82751438978279,1.1355227091575085e+72,10.62512502539903
A3C,584,13.0,1757706424.448212,611.6510420106351,0.6153404579963535,3.0000000000626015,0.4,1.500000007601801,1.000000007601801,0.500000007601801,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,584,14.0,1757706425.064057,610.8259171014652,0.6156571250176057,3.0000000005594356,0.4,1.5000000075913595,1.0000000075913595,0.5000000075913595,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,584,15.0,1757706425.680119,610.9223330859095,0.6159299169667065,3.0000000000158646,0.4,1.5000000075913595,1.0000000075913595,0.5000000075913595,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,584,16.0,1757706426.2969851,611.6766670020297,0.6166794580640271,3.0000000012336687,0.4,1.5000000075913595,1.0000000075913595,0.5000000075913595,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,584,17.0,1757706426.916285,613.7922919588163,0.6190926249837503,3.000000000000046,0.4,1.1000004312311586,0.6000004312311586,0.5000000075913595,1.083928,56.28,187.32,252.25,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,584,,1757706426.928245,,,,,,,,,,,,,,,,update,1,3,-1.0828786257475666e+44,86.1701552871501,-41.516100966055106,-1.0828786257475666e+44,10.209208936430514
A3C,584,18.0,1757706427.542513,609.2379579786211,0.6136284589301795,5.499999953005443,0.4,1.5002290736067407,1.0002290736067407,0.5002290736067407,1.443129,9.01,20.27,80.96,0.9399120743193008,1.0,1.0138725970989895,0.6491964438933471,rollout,1,4,,,,,
A3C,584,19.0,1757706428.159647,611.5593339782208,0.6169106248999014,3.000504432740125,0.39999999893907956,1.504633329783247,1.004633379043074,0.5046333790430739,1.098069,30.1,67.44,248.79,0.8564273698008067,1.0,0.24892147456022992,0.16179850339482824,rollout,1,4,,,,,
A3C,584,20.0,1757706428.7815711,616.1666660336778,0.6217303330777213,3.0000000000000577,0.4,1.5000000197401064,1.0000000197401064,0.5000000197401063,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,4,,,,,
A3C,584,21.0,1757706429.402378,614.896124927327,0.6205914999591187,3.0,0.4,1.500000014629055,1.000000014629055,0.5000000146290551,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,4,,,,,
A3C,584,22.0,1757706430.0177422,609.2333330307156,0.6151840419042856,3.0,0.4,1.500000014629055,1.000000014629055,0.5000000146290551,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,4,,,,,
A3C,584,,1757706430.031178,,,,,,,,,,,,,,,,update,1,4,3.128704300626748e+68,120.05741984213616,-41.60481124769929,3.128704300626748e+68,11.616666917689145
A3C,584,23.0,1757706430.651245,614.2461249837652,0.6194299169583246,3.0000005999537507,0.4,1.5000000254298436,1.0000000254298436,0.5000000254298436,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,5,,,,,
A3C,584,24.0,1757706431.278045,619.8741249972954,0.6265851670177653,3.0,0.4,1.5000000254296888,1.0000000254296888,0.5000000254298436,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,5,,,,,
A3C,584,25.0,1757706431.925436,640.2806249679998,0.647013167035766,3.000000000009626,0.4,1.5000000254298436,1.0000000254298436,0.5000000254298436,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,5,,,,,
A3C,584,26.0,1757706432.545152,611.8583340430632,0.6194725830573589,3.000000000000006,0.4,1.5000000254298436,1.0000000254298436,0.5000000254298436,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,5,,,,,
A3C,584,27.0,1757706433.168368,616.149166948162,0.6230053750332445,3.0000000054152633,0.4,1.5000000254298436,1.0000000254298436,0.5000000254298436,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,5,,,,,
A3C,584,,1757706433.182462,,,,,,,,,,,,,,,,update,1,5,1.9230904222659242e+41,11.746494887373046,-39.50328186074796,1.9230904222659242e+41,12.142000021412969
A3C,584,28.0,1757706433.8040478,614.8097079712898,0.6209203329635784,3.0000000000182663,0.4,1.5000000409001335,1.0000000409001335,0.5000000409001336,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,6,,,,,
A3C,584,29.0,1757706434.4310179,619.0154579235241,0.6267239999724552,3.000000000000006,0.4,1.5000000409001335,1.0000000409001335,0.5000000409001336,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,6,,,,,
A3C,584,30.0,1757706435.0572412,617.8646249463782,0.6260162080870941,3.0000000000003912,0.4,1.4960659271608872,0.9960659271608872,0.5000000409001336,1.095741,30.45,68.63,252.25,1.0,1.0,inf,1.0,rollout,1,6,,,,,
A3C,584,31.0,1757706435.676901,611.7403330281377,0.6194404159905389,3.0000000000015885,0.4,1.5000000457367308,1.0000000457367308,0.500000045736731,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,6,,,,,
A3C,584,32.0,1757706436.30202,617.1342500019819,0.6249399579828605,3.0,0.4,1.5000000409001335,1.0000000409001335,0.5000000409001336,1.096348,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,6,,,,,
A3C,584,,1757706436.315207,,,,,,,,,,,,,,,,update,1,6,2.5291795153902975e+40,11.72147481038893,-38.53567507812251,2.5291795153902975e+40,11.404749937355518
A3C,584,33.0,1757706436.939832,616.9125000014901,0.6240123749012128,3.000000000009908,0.4,1.4999583460882415,0.9999583460882415,0.5000000618758961,1.096341,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,1,7,,,,,
A3C,584,34.0,1757706437.5669591,617.9117090068758,0.6268061669543386,3.0,0.4,1.5000000618757552,1.0000000618757552,0.5000000618757552,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,7,,,,,
A3C,584,35.0,1757706438.188663,613.0064170574769,0.621486832969822,3.000000000016071,0.4,1.2140777959034637,0.7140777959034638,0.5000000618758961,1.072253,46.21,133.66,252.25,1.0,1.0,inf,1.0,rollout,1,7,,,,,
A3C,584,36.0,1757706438.833081,634.8540829494596,0.644206375000067,3.0000014060267493,0.4,1.1000021919037277,0.6000021919037277,0.5000021919037277,1.083929,56.28,187.32,252.25,0.27623782158161186,3.0,0.0,0.0,rollout,1,7,,,,,
A3C,584,37.0,1757706439.45716,615.0795839494094,0.6238287920132279,3.0,0.4,1.5018363419294007,1.0018363419294007,0.5018363419294009,1.097002,30.22,67.84,250.9,0.8312699866974274,1.0,0.025587598233002832,0.01492541108840378,rollout,1,7,,,,,
A3C,584,,1757706439.469996,,,,,,,,,,,,,,,,update,1,7,4.9422113404383134e+64,52.18666008326432,-49.94562474005411,4.9422113404383134e+64,10.944916983135045
A3C,584,38.0,1757706440.274282,792.9304169956595,0.8036098750308156,3.0,0.4,1.500000103566986,1.000000103566986,0.5000001035669874,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,8,,,,,
A3C,584,39.0,1757706441.065304,769.5373330498114,0.7906066250288859,3.0,0.4,1.5000000929959336,1.0000000929959336,0.5000000929959336,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,8,,,,,
A3C,584,40.0,1757706441.825081,722.2820000024512,0.7588485409505665,3.0,0.4,1.5000000929959336,1.0000000929959336,0.5000000929959336,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,8,,,,,
A3C,584,41.0,1757706442.471544,625.7731249788776,0.6461440410930663,3.0,0.4,1.1000000929959337,0.6000000929959336,0.5000000929959336,1.083928,56.28,187.32,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,8,,,,,
A3C,584,42.0,1757706443.097279,615.2987079694867,0.6254857920575887,3.0000000251931604,0.4,1.1030865365038307,0.6030865365038307,0.5030647469141912,1.084161,55.96,185.6,250.0,1.0,1.0,inf,1.0,rollout,1,8,,,,,
A3C,584,,1757706443.1118772,,,,,,,,,,,,,,,,update,1,8,5.1496495486401485e+62,58.84695090983029,-44.24478088882496,5.1496495486401485e+62,12.77820800896734
A3C,584,43.0,1757706443.7466629,624.4497920852154,0.6340552909532562,3.0000000037890313,0.4,1.504900908178342,1.004900908178342,0.5049009081783421,1.098098,30.09,67.42,248.65,0.8538824812520509,1.0,0.2260047043899372,0.14694101010170557,rollout,1,9,,,,,
A3C,584,44.0,1757706444.389649,631.7993749398738,0.6427761670202017,3.0000000000000204,0.4,1.5000001845939281,1.0000001845939281,0.500000184593928,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,9,,,,,
A3C,584,45.0,1757706445.030897,629.4133749324828,0.6410358749562874,3.0,0.4,1.1000001381472453,0.6000001381472452,0.5000001381472452,1.083928,56.28,187.32,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,9,,,,,
A3C,584,46.0,1757706445.68031,637.0681249536574,0.6491710420232266,3.0000000000000027,0.4,1.1049465529559397,0.6049465529559397,0.5049450999827477,1.084311,55.77,184.57,248.62,0.8943274459589515,1.0,0.5891322920171633,0.3830656105943831,rollout,1,9,,,,,
A3C,584,47.0,1757706446.316261,623.8231249153614,0.6357268750434741,3.00000007623231,0.4,1.1048872646676577,0.6048872646676577,0.5048872646676578,1.084307,55.78,184.6,248.66,0.8298423997322446,1.0,0.010136438063409208,0.006590914958535106,rollout,1,9,,,,,
A3C,584,,1757706446.329988,,,,,,,,,,,,,,,,update,1,9,2.122122560700636e+62,32.84828751404994,-58.326097696000986,2.122122560700636e+62,11.56024995725602
A3C,584,48.0,1757706446.956178,614.5326669793576,0.6255674159619957,5.499999919931945,0.4,1.195510196603841,0.6955101966038411,0.5073425535003561,1.379453,14.19,41.9,78.7,0.4143567323724178,2.0,0.0,0.0,rollout,1,10,,,,,
A3C,584,49.0,1757706447.588298,619.6629999903962,0.6319244999904186,3.1036795484930315,0.39999999999757996,1.5494451722277842,1.0494451722279006,0.5494452626978593,1.128727,26.53,57.77,205.89,0.9999999999998695,1.0,1.312972297503341,0.9999999999992383,rollout,1,10,,,,,
A3C,584,50.0,1757706448.214819,612.4237090116367,0.6262845830060542,3.000000000000937,0.4,1.5000044160144705,1.0000044160144705,0.5000044267181147,1.096349,30.29,68.09,252.25,0.27623782158161186,3.0,0.0,0.0,rollout,1,10,,,,,
A3C,584,51.0,1757706448.845071,617.2295421129093,0.6300428330432624,3.000000000015038,0.4,1.5000002024234116,1.0000002024234116,0.5000002024234116,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,10,,,,,
A3C,584,52.0,1757706449.471201,612.8964589443058,0.6259326250292361,3.0,0.4,1.500000202423351,1.000000202423351,0.5000002024233509,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,10,,,,,
A3C,584,,1757706449.482956,,,,,,,,,,,,,,,,update,1,10,1.5196147558433576e+61,94.39268502650702,-36.47115974449218,1.5196147558433576e+61,9.970917017199099
A3C,584,53.0,1757706450.114638,618.595875101164,0.6310685420176014,3.0,0.4,1.1000002856407007,0.6000002856407007,0.5000002856407008,1.083928,56.28,187.32,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,11,,,,,
A3C,584,54.0,1757706450.742562,613.9653329737484,0.627724958001636,3.0000000000802993,0.4,1.5108307084021728,1.0108307084021728,0.5108307084021728,1.100217,29.86,66.64,244.35,0.858062219793307,1.0,0.22496866018966116,0.17134303641994192,rollout,1,11,,,,,
A3C,584,55.0,1757706451.367178,610.8557920670137,0.6244199170032516,3.0,0.4,1.5000005298052128,1.0000005298052128,0.5000005298052128,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,11,,,,,
A3C,584,56.0,1757706451.992074,610.2450410835445,0.6246762500377372,3.000000000000004,0.4,1.5000002856407009,1.0000002856407009,0.5000002856407008,1.096348,30.29,68.09,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,11,,,,,
A3C,584,57.0,1757706452.617934,610.9852920053527,0.6256558749591932,3.0,0.4,1.1522916021580345,0.6522916021580345,0.5000002856407008,1.077868,51.29,160.16,252.25,0.4143567323724178,2.0,0.0,0.0,rollout,1,11,,,,,
