algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,833,2.0,1757706642.903497,5564.323749975301,5.573927166056819,3.9714793341548065,0.31563481410136685,1.616338667005388,1.3914766591164929,0.9287400482622936,1.531541,9.27,12.51,28.08,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,833,1.0,1757706642.9742541,5636.006958084181,5.645029540988617,4.8487506273276235,0.36813102284553995,2.0629726775371062,1.7434704510681336,1.3518812816172787,1.769046,5.07,7.25,12.09,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,833,3.0,1757706645.031831,2120.389666990377,2.1280180000467226,3.0000686208464433,0.20000569664566717,3.244459601729302,2.7451056375243597,2.245148729702488,2.220851,2.26,2.67,3.46,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,833,5.0,1757706645.67397,636.293041985482,0.6419029170647264,3.183856811812304,0.22471039230877515,2.17365294065259,1.845098782629584,1.3515101853591325,1.889718,4.01,5.49,10.45,0.9475128751261264,1.0,1.8722764009525608,0.6935712150655395,rollout,0,1,,,,,
A3C,833,6.0,1757706646.310091,630.3109999280423,0.6359108330216259,3.033709966405969,0.20477470328398373,2.882120467534012,2.5317508152037975,2.068049512125168,2.404127,2.58,2.97,4.05,0.4143567323724178,2.0,0.0,0.0,rollout,0,1,,,,,
A3C,833,7.0,1757706646.943209,628.5183749860153,0.6329239999176934,4.620991543515896,0.2193927388722809,2.1753614883340235,1.6889019437401955,1.3077034319626784,2.642999,2.4,3.19,4.94,0.4143567323724178,2.0,0.0,0.0,rollout,0,1,,,,,
A3C,833,,1757706646.958827,,,,,,,,,,,,,,,,update,0,1,5304600.925390799,4.8315903014698165,2.437060316349277,5304605.734412034,13.67933303117752
A3C,833,8.0,1757706647.593193,629.3432500679046,0.6336580000352114,3.4380736285568005,0.22032264274916447,2.6401318273184566,2.2326683209868685,1.7756524137667564,2.406613,2.67,3.29,4.88,0.27623782158161186,3.0,0.0,0.0,rollout,0,2,,,,,
A3C,833,9.0,1757706648.2312052,633.2259579794481,0.637783334008418,3.249553970864294,0.22919394817958577,2.6594734934135893,2.16231637383691,1.7047298821523267,2.193345,2.95,4.04,6.5,0.911234348780599,1.0,1.300527530145338,0.48177099217304187,rollout,0,2,,,,,
A3C,833,10.0,1757706648.869177,632.650458952412,0.6377748750383034,3.52021997825525,0.21568952203341313,2.7981252435109547,2.30044334668094,1.9229769571421396,2.425694,2.41,2.96,3.88,0.4143567323724178,2.0,0.0,0.0,rollout,0,2,,,,,
