algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,346,1,1757880047.3142242,5565.210042055696,5.569033499923535,3.25,0.4,2.45,2.1,2.0,1.520959,9.67,13.17,14.52,1.0,1,inf,1.0,init,0,random,,
AL,346,2,1757880052.9245598,5607.292500091717,5.610229957965203,5.0,0.2,1.4500000000000002,1.35,1.25,2.69617,3.11,3.45,3.91,1.0,1,inf,1.0,init,0,random,,
AL,346,3,1757880060.257869,7329.993208986707,7.333176249987446,3.25,0.4,1.2000000000000002,1.1,0.625,1.150823,40.31,47.96,148.71,1.0,1,inf,1.0,init,0,random,,
AL,346,4,1757880065.791805,5532.634499948472,5.533860416035168,3.0,0.2,2.075,1.85,1.625,2.127173,3.94,4.86,6.38,0.854413178647903,1,1.2284790270606638,0.34500552653258265,init,0,random,,
AL,346,5,1757880071.8985941,6093.723041936755,6.10668358404655,4.25,0.3,2.325,1.85,1.375,1.921968,3.58,5.46,10.1,0.8208544572839169,1,0.6575103315910569,0.1940249856710988,init,0,random,,
AL,346,6,1757880077.5612001,5658.941250061616,5.662489042035304,3.5,0.2,1.8250000000000002,1.475,1.125,1.988746,3.77,5.64,9.89,0.8001459003704456,1,0.34137647475603417,0.10085727855422263,init,0,random,,
AL,346,7,1757880083.1247349,5560.670624952763,5.563464541919529,4.25,0.3,1.075,0.725,0.625,1.414012,16.53,36.33,48.87,0.9999999999999198,1,2.7715209729386325,0.9999999999996392,init,0,random,,
AL,346,8,1757880089.1622689,6034.102750010788,6.03741429198999,5.0,0.2,0.95,0.85,0.625,2.127736,6.75,8.49,15.71,0.38886408416441454,2,0.0,0.0,init,0,random,,
AL,346,9,1757880094.707375,5530.360041069798,5.544975582975894,4.75,0.2,0.825,0.725,0.5,1.929867,9.98,12.93,27.19,0.38886408416441454,2,0.0,0.0,init,0,random,,
AL,346,10,1757880100.272835,5561.867917072959,5.565340582979843,4.5,0.4,2.075,1.975,1.625,1.697793,7.0,7.76,11.47,0.8269080598836984,1,0.6132270556570756,0.22126011733068435,init,0,random,,
