algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,833,1,1757882158.418079,5560.183458030224,5.563512917025946,3.25,0.2,2.325,1.975,1.875,2.352942,2.94,3.74,4.09,1.0,1,inf,1.0,init,0,random,,
AL,833,2,1757882164.4000242,5967.766500078142,5.981804458075203,3.0,0.3,2.575,2.1,1.75,1.66358,5.67,8.69,12.52,1.0,1,inf,1.0,init,0,random,,
AL,833,3,1757882170.677498,6273.269375087693,6.277312790974975,4.0,0.3,1.5750000000000002,1.1,0.875,1.531427,8.69,17.83,28.17,1.0,1,inf,1.0,init,0,random,,
AL,833,4,1757882176.3976471,5716.9917080318555,5.719790374976583,3.0,0.4,2.95,2.6,2.125,1.542023,7.83,10.08,15.1,0.9384508385584733,1,1.9846863341400445,0.7230905914673771,init,0,random,,
AL,833,5,1757882182.523021,6121.853249962442,6.125233166967519,3.5,0.4,2.575,2.475,2.25,1.673129,7.54,8.17,9.89,0.999999999999884,1,1.9161832310758604,0.9999999999994781,init,0,random,,
AL,833,6,1757882188.2910452,5766.103958012536,5.76790237496607,3.25,0.4,2.325,1.975,1.5,1.427483,10.74,14.89,25.81,1.0,1,inf,1.0,init,0,random,,
AL,833,7,1757882193.961,5665.894416975789,5.669841125025414,4.25,0.4,1.2000000000000002,1.1,0.75,1.309951,23.59,28.07,60.32,1.0,1,inf,1.0,init,0,random,,
AL,833,8,1757882199.622415,5659.6553339622915,5.661317582940683,5.5,0.2,1.8250000000000002,1.6,1.375,1.384708,2.19,2.5,2.94,1.0,1,inf,1.0,init,0,random,,
AL,833,9,1757882205.3230631,5697.1933339955285,5.700518582947552,4.75,0.2,2.45,2.35,2.0,-11.810081,1.89,1.97,2.32,1.0,1,inf,1.0,init,0,random,,
AL,833,10,1757882211.017633,5690.928374999203,5.694417041959241,4.75,0.4,2.325,1.85,1.625,1.775898,4.91,7.94,10.29,0.25924272277627636,3,0.0,0.0,init,0,random,,
