algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,584,1,1757880887.312918,5496.40583305154,5.500068416004069,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,
AL,584,2,1757880892.8642628,5549.836250022054,5.5512720830738544,4.75,0.3,2.075,1.975,1.875,2.308686,3.6,3.91,4.28,1.0,1,inf,1.0,init,0,random,,
AL,584,3,1757880898.3643541,5496.494582970627,5.4999963329173625,5.0,0.4,2.825,2.475,2.125,2.227313,3.22,3.98,5.31,1.0,1,inf,1.0,init,0,random,,
AL,584,4,1757880903.931977,5566.334082977846,5.567543582990766,5.5,0.3,2.45,2.35,2.125,0.25331,2.45,2.56,2.84,1.0,1,inf,1.0,init,0,random,,
AL,584,5,1757880909.494258,5559.359082952142,5.562173541984521,3.75,0.2,1.3250000000000002,1.1,0.625,1.741895,6.12,9.01,27.92,0.38886408416441454,2,0.0,0.0,init,0,random,,
AL,584,6,1757880915.348744,5851.484916056506,5.854382958030328,5.0,0.3,2.575,2.35,2.0,2.218825,2.56,2.82,3.52,0.38886408416441454,2,0.0,0.0,init,0,random,,
AL,584,7,1757880920.846667,5496.537750004791,5.497830000007525,3.25,0.3,2.075,1.6,1.5,1.598572,7.58,12.76,14.52,0.38886408416441454,2,0.0,0.0,init,0,random,,
AL,584,8,1757880926.337793,5488.145500072278,5.49103037500754,5.25,0.2,2.575,2.225,2.125,-47.947425,1.63,1.88,1.97,1.0,1,inf,1.0,init,0,random,,
AL,584,9,1757880932.172043,5831.019583973102,5.8341318749589846,4.5,0.2,2.95,2.475,2.0,-6.040752,1.66,1.98,2.45,0.38886408416441454,2,0.0,0.0,init,0,random,,
AL,584,10,1757880938.270647,6094.805208034813,6.098483999958262,5.5,0.4,1.2000000000000002,1.1,1.0,1.549851,14.08,16.76,20.28,0.19443204208220727,4,0.0,0.0,init,0,random,,
AL,584,11,1757880943.82636,5552.145750029013,5.555591083946638,4.75,0.4,1.3250000000000002,1.1,0.75,1.392327,15.49,22.47,48.3,0.19443204208220727,4,0.0,0.0,init,0,random,,
AL,584,12,1757880949.393827,5564.039707998745,5.567355834064074,3.0,0.2,1.075,0.85,0.625,1.466921,14.75,23.59,43.6,0.19443204208220727,4,0.0,0.0,init,0,random,,
AL,584,13,1757880955.0396428,5642.77262496762,5.645701457979158,3.0,0.3,0.95,0.85,0.75,1.232679,42.46,53.02,68.09,0.19443204208220727,4,0.0,0.0,init,0,random,,
