algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,619,54,1757881616.86905,5513.667457969859,5.523348540998995,5.5,0.3,1.9500000000000002,1.475,1.25,2.188669,3.17,5.12,7.28,0.11110402404697557,7,0.0,0.0,cycle,5,exploit,1.2423408645791927,0.0
AL,619,55,1757881622.39449,5514.1314580105245,5.525266792043112,5.5,0.4,1.8250000000000002,1.35,1.125,1.678554,5.99,11.12,16.02,0.09721602104110363,8,0.0,0.0,cycle,5,explore,1.1360579112053006,0.0
AL,619,56,1757881629.1539872,5555.519583052956,5.5666098749497905,3.25,0.4,2.325,1.975,1.75,1.467717,10.74,14.89,18.97,0.11110402404697557,7,0.0,0.0,cycle,6,explore,0.1768739251024028,0.0
AL,619,57,1757881634.692321,5527.440458070487,5.538196666049771,3.25,0.4,2.575,2.1,1.75,1.491444,8.76,13.17,18.97,0.11110402404697557,7,0.0,0.0,cycle,6,explore,0.0894470763543913,0.0
AL,619,58,1757881640.263964,5558.308042003773,5.57147116609849,4.5,0.4,1.2,0.975,0.75,1.333696,21.04,31.86,53.81,0.09721602104110363,8,0.0,0.0,cycle,6,explore,0.1205205695516506,0.0
AL,619,59,1757881645.8415601,5565.801916993223,5.577424500021152,5.0,0.2,2.7,2.6,2.125,-33.059142,1.63,1.69,2.07,0.19443204208220727,4,0.0,0.0,cycle,6,exploit,1.1859466697831367,0.0
AL,619,60,1757881651.3893938,5532.8794590896,5.547614125069231,5.0,0.2,2.825,2.725,2.25,-51.989107,1.56,1.61,1.96,0.19443204208220727,4,0.0,0.0,cycle,6,exploit,1.2103314098163709,0.0
AL,619,61,1757881657.1866372,5781.943209003657,5.79705254198052,5.5,0.3,2.825,2.725,2.25,-1.357846,2.12,2.2,2.67,0.11110402404697557,7,0.0,0.0,cycle,6,exploit,1.1958035806586629,0.0
AL,619,62,1757881663.905232,5502.009874908254,5.5146142080193385,3.0,0.2,2.7,2.475,2.0,2.404445,2.72,3.01,4.2,0.07777281683288291,10,0.0,0.0,cycle,7,explore,0.3779274380609472,0.0
AL,619,63,1757881669.420941,5501.197500037961,5.515557833015919,3.5,0.2,2.325,2.225,1.75,2.462566,2.71,2.84,4.05,0.07777281683288291,10,0.0,0.0,cycle,7,explore,0.46407930437184386,0.0
AL,619,64,1757881675.000788,5564.944499987178,5.5796865420416,4.0,0.2,2.075,1.85,1.5,2.561318,2.65,3.02,4.2,0.07777281683288291,10,0.0,0.0,cycle,7,explore,0.029854745151390014,0.0
AL,619,65,1757881680.5918798,5574.846040923148,5.5909084170125425,5.5,0.2,2.575,2.1,1.625,-5.168089,1.55,1.9,2.46,0.19443204208220727,4,0.0,0.0,cycle,7,exploit,1.1754757162400413,0.0
AL,619,66,1757881687.199085,6590.440083993599,6.607005500001833,5.5,0.2,2.7,2.225,1.75,-13.11538,1.48,1.8,2.29,0.19443204208220727,4,0.0,0.0,cycle,7,exploit,1.2067779041635318,0.0
AL,619,67,1757881692.774273,5560.487750102766,5.57505795895122,5.5,0.2,2.825,2.35,1.875,-25.532943,1.41,1.7,2.13,0.19443204208220727,4,0.0,0.0,cycle,7,exploit,1.203327528177483,0.0
AL,619,68,1757881698.936568,5513.2160420762375,5.5309981249738485,3.0,0.3,2.825,2.475,2.125,1.83456,4.7,6.17,8.49,0.07777281683288291,10,0.0,0.0,cycle,8,explore,0.0743985036030976,0.0
AL,619,69,1757881704.510834,5555.938542005606,5.574102374957874,4.5,0.2,2.325,1.85,1.375,2.850258,2.1,2.64,3.98,0.11110402404697557,7,0.0,0.0,cycle,8,explore,0.17151500891113894,0.0
AL,619,70,1757881710.07826,5551.673041074537,5.56732779101003,4.75,0.3,1.9500000000000002,1.85,1.75,2.26725,3.99,4.39,4.88,0.07777281683288291,10,0.0,0.0,cycle,8,explore,0.7568802189100938,0.0
AL,619,71,1757881715.7432551,5645.801499951631,5.664839082979597,5.25,0.3,1.7000000000000002,1.6,1.5,2.245003,4.26,4.78,5.44,0.07777281683288291,10,0.0,0.0,cycle,8,exploit,1.1214186519709988,0.0
AL,619,72,1757881721.421845,5659.720957977697,5.678390459041111,5.5,0.3,1.7000000000000002,1.6,1.5,2.331351,3.93,4.38,4.95,0.07070256075716629,11,0.0,0.0,cycle,8,exploit,1.1837850033648276,0.0
AL,619,73,1757881727.066071,5614.825666998513,5.644037500023842,5.5,0.3,1.8250000000000002,1.725,1.625,2.380695,3.5,3.83,4.25,0.07070256075716629,11,0.0,0.0,cycle,8,exploit,1.10738400500603,0.0
