algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,772,1,1757892693.7245991,5546.079708030447,5.550587415928021,5.0,0.2,1.45,0.975,0.875,2.454236,3.11,6.38,8.01,1.0,1,inf,1.0,init,0,random,,
AL,772,2,1757892699.319912,5592.163875000551,5.595157333067618,3.75,0.2,1.325,0.85,0.75,1.753332,6.12,15.1,19.39,1.0,1,inf,1.0,init,0,random,,
AL,772,3,1757892704.839917,5517.817292013206,5.519913790980354,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,
AL,772,4,1757892710.3370082,5494.444667012431,5.497006541932933,4.25,0.2,2.95,2.6,2.125,-6.515532,1.75,1.99,2.44,1.0,1,inf,1.0,init,0,random,,
AL,772,5,1757892715.948313,5608.6013339227065,5.611189750023186,4.0,0.4,1.2,0.975,0.75,1.265529,26.63,40.31,68.09,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,6,1757892721.4780722,5528.100625029765,5.529668416944332,5.5,0.2,1.4500000000000002,1.1,0.75,2.520722,2.76,4.14,9.01,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,7,1757892727.21224,5731.256333994679,5.734066625009291,3.25,0.2,1.8250000000000002,1.6,1.5,2.122679,4.29,5.55,6.38,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,8,1757892732.7526689,5538.872582954355,5.5403492079349235,3.25,0.3,2.2,1.85,1.5,1.630882,6.7,9.54,14.52,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,9,1757892738.282621,5526.647082995623,5.529864665935747,3.25,0.2,2.2,2.1,1.875,2.34692,3.17,3.39,4.09,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,10,1757892743.8270998,5540.556333959103,5.54436020902358,3.5,0.3,1.7000000000000002,1.6,1.5,1.630316,9.74,11.0,12.52,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,11,1757892749.381633,5551.179541973397,5.5543582499958575,3.5,0.2,2.45,2.225,1.75,2.483395,2.57,2.84,4.05,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,12,1757892754.9759731,5591.099500074051,5.594206165987998,4.75,0.2,1.2000000000000002,1.1,1.0,2.412016,4.62,5.5,6.75,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,772,13,1757892760.576585,5597.330040996894,5.600468625081703,5.5,0.3,2.325,2.225,1.875,2.097922,2.58,2.7,3.35,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,14,1757892766.1519191,5573.356499895453,5.575229333015159,5.25,0.4,1.9500000000000002,1.6,1.125,1.676355,5.74,8.69,17.59,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,15,1757892771.9681752,5813.055082922801,5.816173666971736,5.5,0.2,1.8250000000000002,1.475,1.125,2.955027,2.19,2.71,3.98,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,16,1757892777.509823,5539.230625028722,5.541553957969882,5.0,0.4,1.5750000000000002,1.475,1.0,1.548166,9.89,11.28,24.54,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,17,1757892783.0163982,5502.530041034333,5.506492208922282,4.5,0.2,2.2,1.85,1.5,2.509784,2.22,2.64,3.45,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,18,1757892788.574822,5554.8222090583295,5.558308165986091,3.0,0.4,2.825,2.35,2.125,1.520164,8.54,12.34,15.1,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,19,1757892794.123708,5545.625166967511,5.548799250042066,4.5,0.4,1.2,0.725,0.625,1.289055,21.04,57.58,77.47,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,20,1757892800.1453261,6016.9393750838935,6.02152779197786,3.25,0.3,1.5750000000000002,1.35,1.25,1.484241,13.17,17.93,20.91,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,21,1757892805.740642,5591.475625056773,5.59520308393985,3.75,0.4,2.95,2.475,2.25,1.795255,4.9,7.09,8.61,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,22,1757892811.3783748,5633.551500039175,5.637631625053473,4.75,0.2,2.95,2.6,2.25,-34.352006,1.57,1.78,2.06,1.0,1,inf,1.0,init,0,random,,
AL,772,23,1757892816.941569,5558.687457931228,5.563089667004533,3.25,0.3,2.575,2.1,2.0,1.847247,4.81,7.39,8.16,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,772,24,1757892822.484712,5540.262125083245,5.543069583014585,3.25,0.2,2.075,1.725,1.25,2.017716,3.45,4.77,9.29,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,772,25,1757892828.0163572,5528.316874988377,5.531574625056237,5.0,0.4,2.825,2.475,2.0,2.170505,3.22,3.98,6.03,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,772,26,1757892833.528296,5508.088666014373,5.511879457975738,4.25,0.2,2.95,2.475,2.25,-12.789194,1.75,2.09,2.3,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,772,27,1757892839.041465,5509.887834079564,5.513115583918989,3.5,0.4,2.45,2.225,2.125,1.614259,8.34,10.11,11.09,0.29934434683002586,3,0.0,0.0,init,0,random,,
