algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,619,1,1757892143.136138,5499.2959999945015,5.502774541033432,5.0,0.2,1.7000000000000002,1.475,1.0,2.747619,2.59,3.03,6.03,1.0,1,inf,1.0,init,0,random,,
AL,619,2,1757892148.683116,5545.6562920007855,5.546912790974602,3.25,0.2,0.825,0.6,0.5,1.4235,21.34,40.31,58.02,1.0,1,inf,1.0,init,0,random,,
AL,619,3,1757892154.179692,5493.6047500232235,5.496470874990337,5.25,0.3,1.8250000000000002,1.475,1.375,2.16155,3.77,5.64,6.56,0.9999999999999745,1,3.9999999999991447,0.99999999999975,init,0,random,,
AL,619,4,1757892159.69552,5513.952416018583,5.515749374986626,3.25,0.3,1.5750000000000002,1.35,1.125,1.457064,13.17,17.93,25.81,0.9999999999999701,1,3.4142511482683107,0.9999999999997071,init,0,random,,
AL,619,5,1757892165.211495,5514.629958081059,5.515913208015263,3.75,0.4,2.825,2.6,2.125,1.752862,5.34,6.38,9.66,0.958099776687847,1,1.7333055319657165,0.589080389240441,init,0,random,,
AL,619,6,1757892170.7442,5531.05437499471,5.532646124949679,3.0,0.3,1.5750000000000002,1.225,0.875,1.342917,15.46,25.55,50.04,1.0,1,inf,1.0,init,0,random,,
AL,619,7,1757892176.229459,5483.365666936152,5.485198499984108,3.25,0.4,1.8250000000000002,1.35,1.25,1.314575,17.44,31.86,37.16,1.0,1,inf,1.0,init,0,random,,
AL,619,8,1757892181.71854,5487.354833050631,5.489021874964237,5.25,0.3,2.95,2.6,2.125,1.382242,2.13,2.42,3.0,1.0,1,inf,1.0,init,0,random,,
AL,619,9,1757892187.236654,5516.241500037722,5.518044582917355,3.0,0.2,1.2000000000000002,1.1,0.75,1.546855,11.83,14.08,30.29,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,619,10,1757892192.74415,5505.87654102128,5.507446040981449,5.25,0.4,1.2000000000000002,1.1,1.0,1.513265,15.46,18.4,22.26,0.4490165202450388,2,0.0,0.0,init,0,random,,
