algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,97,1,1757888829.615317,5583.426875062287,5.588197832927108,4.25,0.4,0.95,0.6,0.5,1.186076,37.62,94.25,135.84,1.0,1,inf,1.0,init,0,random,,
AL,97,2,1757888835.173878,5555.586084024981,5.558448958909139,4.0,0.3,2.2,2.1,1.75,2.033155,4.38,4.78,7.01,1.0,1,inf,1.0,init,0,random,,
AL,97,3,1757888841.091242,5913.234292063862,5.917275125044398,4.5,0.2,0.95,0.725,0.625,1.911104,8.39,14.41,19.39,0.9999999999999745,1,3.9999999999987708,0.99999999999975,init,0,random,,
AL,97,4,1757888847.3786602,6284.4158340012655,6.2873465839074925,5.25,0.2,2.825,2.475,2.25,-73.219257,1.48,1.69,1.86,1.0,1,inf,1.0,init,0,random,,
AL,97,5,1757888852.960639,5578.8504160009325,5.581898165983148,4.75,0.4,1.4500000000000002,1.35,1.125,1.514841,12.93,14.92,21.49,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,6,1757888858.553378,5589.56933405716,5.592662125010975,5.0,0.2,1.8250000000000002,1.475,1.25,2.81091,2.41,3.03,3.91,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,7,1757888864.0810812,5524.314875015989,5.5276069160318,3.0,0.2,1.2000000000000002,1.1,0.625,1.509719,11.83,14.08,43.6,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,8,1757888869.6448052,5560.194333083928,5.563600082998164,3.5,0.3,2.325,1.85,1.75,1.80016,5.09,8.23,9.19,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,9,1757888875.216117,5568.133333930746,5.5712315000128,3.5,0.4,1.45,0.975,0.75,1.223355,23.82,52.63,88.94,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,10,1757888880.747514,5528.448416967876,5.531313457991928,4.75,0.2,1.3250000000000002,1.1,0.75,2.23099,3.86,5.5,12.08,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,11,1757888886.307317,5556.601041927934,5.559706832980737,4.25,0.2,2.45,1.975,1.75,1.44094,2.11,2.62,3.0,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,12,1757888891.8426838,5533.1640830263495,5.53530170803424,3.5,0.4,1.4500000000000002,1.225,0.875,1.257812,23.82,33.36,65.34,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,13,1757888897.336232,5489.610083051957,5.493494166992605,3.75,0.4,2.2,1.725,1.5,1.502661,9.01,14.66,19.39,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,97,14,1757888902.855594,5517.0868339482695,5.519300209009089,4.25,0.4,3.2,2.725,2.25,2.055046,3.41,4.48,6.65,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,97,15,1757888908.4126642,5554.818166885525,5.55702512501739,3.25,0.4,1.5750000000000002,1.225,0.875,1.233587,23.42,38.69,75.77,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,16,1757888913.947068,5530.872749979608,5.534332916024141,4.0,0.4,1.8250000000000002,1.475,1.375,1.48053,11.51,17.63,20.28,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,97,17,1757888919.654352,5703.69604206644,5.707183749997057,5.5,0.2,2.075,1.85,1.75,-13.639226,1.93,2.16,2.29,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,97,18,1757888925.1998138,5542.627916904166,5.545379040995613,4.0,0.2,2.575,2.475,2.25,-6.719518,2.14,2.22,2.45,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,97,19,1757888930.79567,5592.188750044443,5.595771416905336,4.75,0.3,0.95,0.85,0.5,1.455388,16.95,21.17,61.11,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,97,20,1757888936.338391,5539.478958002292,5.542657749960199,3.0,0.2,1.4500000000000002,1.35,0.875,1.643538,8.1,9.35,22.26,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,97,21,1757888942.0729432,5730.5663749575615,5.734488334041089,5.25,0.4,2.45,2.35,1.875,2.134834,3.73,4.0,6.25,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,97,22,1757888947.694245,5616.804040968418,5.621204791008495,3.75,0.4,2.325,1.975,1.625,1.551407,8.07,11.18,16.52,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,97,23,1757888953.255904,5556.323166005313,5.561556541942991,4.0,0.4,2.075,1.6,1.5,1.533128,8.9,14.98,17.04,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,97,24,1757888958.803404,5542.121125035919,5.547385915997438,3.5,0.2,1.075,0.85,0.625,1.591888,10.83,17.33,32.05,0.17960660809801554,5,0.0,0.0,init,0,random,,
AL,97,25,1757888964.391696,5582.307250006124,5.58820912509691,4.5,0.3,2.075,1.85,1.5,2.047859,3.94,4.86,7.56,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,97,26,1757888970.0154119,5618.110207957216,5.623637833050452,4.5,0.4,2.325,2.225,2.125,1.954828,5.48,6.02,6.65,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,97,27,1757888975.722643,5700.875000096858,5.707129833986983,3.0,0.4,1.4500000000000002,1.1,0.75,1.160689,32.41,56.28,121.12,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,97,28,1757888983.0351858,5540.135749964975,5.546879625064321,3.0,0.3,2.825,2.725,2.25,1.908789,4.7,5.04,7.56,0.2245082601225194,4,0.0,0.0,cycle,1,exploit,1.1967511517097353,0.0
AL,97,29,1757888988.772109,5731.27170803491,5.736776875099167,3.25,0.3,1.5750000000000002,1.35,1.25,1.484241,13.17,17.93,20.91,0.17960660809801554,5,0.0,0.0,cycle,1,explore,0.2978871949470423,0.0
AL,97,30,1757888994.336747,5559.476749971509,5.564516208949499,3.25,0.3,2.7,2.6,2.25,2.024196,4.4,4.73,6.38,0.2245082601225194,4,0.0,0.0,cycle,1,exploit,1.1370788509988088,0.0
