algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,833,1,1757893247.845829,5535.43483291287,5.539883624995127,3.25,0.2,2.325,1.975,1.875,2.352942,2.94,3.74,4.09,1.0,1,inf,1.0,init,0,random,,
AL,833,2,1757893253.408299,5558.720458066091,5.56231345795095,3.0,0.3,2.575,2.1,1.75,1.66358,5.67,8.69,12.52,1.0,1,inf,1.0,init,0,random,,
AL,833,3,1757893259.2439098,5831.541458959691,5.835486041964032,4.0,0.3,1.5750000000000002,1.1,0.875,1.531427,8.69,17.83,28.17,1.0,1,inf,1.0,init,0,random,,
AL,833,4,1757893264.7951841,5549.871333059855,5.5511869579786435,3.0,0.4,2.95,2.6,2.125,1.542023,7.83,10.08,15.1,0.9717643895522374,1,1.9846863341400445,0.7230905914673771,init,0,random,,
AL,833,5,1757893270.336446,5538.114916998893,5.541171499993652,3.5,0.4,2.575,2.475,2.25,1.673129,7.54,8.17,9.89,0.9999999999999468,1,1.9161832310758604,0.9999999999994781,init,0,random,,
AL,833,6,1757893275.903181,5564.595084055327,5.566638250020333,3.25,0.4,2.325,1.975,1.5,1.427483,10.74,14.89,25.81,1.0,1,inf,1.0,init,0,random,,
AL,833,7,1757893281.441767,5534.244750044309,5.538495874963701,4.25,0.4,1.2000000000000002,1.1,0.75,1.309951,23.59,28.07,60.32,1.0,1,inf,1.0,init,0,random,,
AL,833,8,1757893286.9946911,5550.621957983822,5.552827708073892,5.5,0.2,1.8250000000000002,1.6,1.375,1.384708,2.19,2.5,2.94,1.0,1,inf,1.0,init,0,random,,
AL,833,9,1757893292.601876,5605.200791032985,5.60710999998264,4.75,0.2,2.45,2.35,2.0,-11.810081,1.89,1.97,2.32,1.0,1,inf,1.0,init,0,random,,
AL,833,10,1757893298.139029,5535.40549997706,5.537073999992572,4.75,0.4,2.325,1.85,1.625,1.775898,4.91,7.94,10.29,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,11,1757893303.7771661,5633.391750045121,5.638047041022219,4.75,0.4,2.2,1.975,1.625,1.775086,5.5,6.93,10.29,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,12,1757893309.311859,5532.884208019823,5.534601834020577,4.25,0.4,1.7000000000000002,1.35,1.25,1.480401,11.75,18.64,21.74,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,13,1757893314.8644538,5549.3845829041675,5.552510166075081,4.0,0.4,2.825,2.35,2.125,1.822944,4.7,6.9,8.49,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,14,1757893320.389687,5522.818083059974,5.525152000016533,4.0,0.4,2.075,1.85,1.625,1.574718,8.9,11.2,14.52,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,15,1757893325.9416902,5548.4311250038445,5.551898499950767,3.75,0.3,1.075,0.725,0.5,1.30908,21.24,46.65,98.07,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,833,16,1757893331.562861,5609.674707986414,5.621037999982946,5.5,0.2,1.075,0.975,0.625,2.290222,4.31,5.21,12.98,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,17,1757893337.1675441,5600.817458936945,5.604490834055468,5.0,0.2,2.2,1.85,1.5,1.671356,2.0,2.38,2.97,0.4490165202450388,2,0.0,0.0,init,0,random,,
AL,833,18,1757893342.704034,5534.208292025141,5.536409166059457,3.75,0.3,1.3250000000000002,1.1,1.0,1.488961,13.98,20.28,24.54,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,833,19,1757893348.4262578,5718.230374972336,5.722125874948688,4.75,0.4,2.575,2.35,2.125,2.092544,4.06,4.81,5.91,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,20,1757893353.9591649,5529.945041052997,5.532820624997839,4.75,0.4,1.5750000000000002,1.475,1.0,1.5074,10.96,12.5,27.19,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,21,1757893359.491267,5528.095250017941,5.532013208954595,4.25,0.4,2.075,1.725,1.375,1.567333,7.88,11.41,17.97,0.2245082601225194,4,0.0,0.0,init,0,random,,
AL,833,22,1757893365.0441852,5550.183458020911,5.55283570906613,4.25,0.3,2.2,1.85,1.625,2.039032,3.93,5.46,7.21,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,23,1757893370.574527,5526.3730000006035,5.530258082901128,5.0,0.4,2.825,2.725,2.25,2.285851,3.22,3.4,4.74,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,24,1757893376.1160169,5538.721499964595,5.541411749902181,3.25,0.2,1.3250000000000002,1.1,0.875,1.671267,8.27,12.0,18.97,0.17960660809801554,5,0.0,0.0,init,0,random,,
AL,833,25,1757893381.667347,5547.153874998912,5.551239666994661,4.75,0.4,1.7000000000000002,1.225,0.75,1.438781,9.4,18.12,48.3,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,26,1757893387.242595,5571.684917085804,5.575164458015934,5.0,0.4,2.325,2.225,2.125,2.137529,4.45,4.84,5.31,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,27,1757893392.786089,5540.194417000748,5.543427083059214,4.0,0.2,1.9500000000000002,1.725,1.625,2.359618,2.83,3.34,3.66,0.29934434683002586,3,0.0,0.0,init,0,random,,
AL,833,28,1757893399.819629,5542.645207955502,5.547666250029579,3.0,0.2,2.95,2.475,2.25,2.104968,2.49,3.01,3.45,0.29934434683002586,3,0.0,0.0,cycle,1,exploit,1.4149767947107619,0.0
AL,833,29,1757893405.3577442,5534.533832920715,5.538019709056243,3.0,0.2,2.95,2.6,2.25,2.125509,2.49,2.83,3.45,0.29934434683002586,3,0.0,0.0,cycle,1,exploit,1.4107724570562346,0.0
