algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,145,1,1757792621.021784,5574.757915921509,5.141436833422199,0.2697163319031295,1.9405902500746373,1.6190384089208858,1.2743525920970067,2.318428,3.02,4.0,6.43,-3.6634279999999997,init,0,False,4.0,0.2256461854173374
GA,145,2,1757792626.5825338,5560.334875015542,3.891436833422199,0.22527188745868507,2.186694146178534,2.0833241232066007,1.6243525920970072,2.426616,2.94,3.14,4.76,-3.510616,init,0,False,5.0,inf
GA,145,3,1757792632.145029,5562.063375022262,4.516436833422199,0.35860522079201845,2.671759081243469,2.204752694635172,1.974352592097007,2.123336,3.47,4.86,6.11,-3.567336,init,0,False,4.0,0.11638716515514334
GA,145,4,1757792637.70292,5557.495250017382,3.266436833422199,0.29193855412535175,1.0743564838408712,0.8618955517780288,0.5743525920970067,1.273222,26.54,41.21,92.75,-17.323222,init,0,False,4.0,0.14335842563005508
GA,145,5,1757792643.215148,5511.77462504711,5.453936833422199,0.26230892449572213,1.3256551851395726,1.0404669803494575,0.9243525920970068,2.02306,4.93,8.19,10.38,-4.373060000000001,init,0,False,5.0,1.0458778133101039
GA,145,6,1757792648.84031,5624.577624956146,4.203936833422199,0.3956422578290555,2.0086236452508897,1.6143445313698654,1.2043525920970066,1.517645,8.41,13.03,23.42,-6.003645,init,0,False,4.0,0.1688090980348336
GA,145,7,1757792654.374281,5533.568250015378,4.828936833422199,0.32897559116238884,1.9118703984976433,1.7357731027984373,1.5543525920970072,2.003208,4.76,5.79,7.35,-3.793208,init,0,False,4.0,0.0631485503782514
GA,145,8,1757792659.929021,5554.355792002752,3.578936833422199,0.21786448005127768,2.694455994719603,2.2572016742270087,1.904352592097007,2.41593,2.49,3.01,3.9,-3.35593,init,0,False,4.0,inf
GA,145,9,1757792665.502055,5572.441166965291,4.946124333422199,0.3511978133846111,1.3360144362780444,0.9714873885127228,0.5043525920970068,1.438612,10.83,20.48,75.91,-12.160612,init,0,False,4.0,0.2809638797338885
GA,145,10,1757792671.0719612,5569.05833305791,3.696124333422199,0.2845311467179443,1.2392611895247976,1.092915959941294,0.8543525920970068,1.470002,14.8,19.02,31.12,-7.964002,init,0,False,4.0,0.25462558723233547
GA,145,11,1757792676.66196,5589.419582975097,4.321124333422199,0.24008670227349987,2.035494955758564,1.7800588170841516,1.484352592097007,2.377336,3.06,3.75,5.25,-3.583336,init,0,False,4.0,0.1342729615468647
GA,145,12,1757792682.251059,5588.111959048547,3.071124333422199,0.37342003560683323,2.2867936570572653,1.9586302456555802,1.8343525920970072,1.485301,10.84,14.78,16.85,-5.732301,init,0,False,4.0,0.19906403032355108
GA,145,13,1757792687.791036,5539.1292499843985,5.258624333422199,0.3067533689401666,2.7124893898958558,2.6025077966759884,2.184352592097007,1.155474,2.37,2.47,2.97,-1.936474,init,0,False,3.0,inf
GA,145,14,1757792693.391745,5599.836874986067,4.008624333422199,0.25243238128584555,1.44755432496079,0.9739363681045594,0.7843525920970067,1.623028,7.23,16.03,24.72,-6.421028000000001,init,0,False,5.0,0.9855770838782238
GA,145,15,1757792699.037892,5645.550666027702,4.633624333422199,0.38576571461917897,1.714437441843907,1.4953649395331308,1.1343525920970068,1.563884,9.04,11.88,20.66,-5.721884,init,0,False,5.0,0.8569010490171718
GA,145,16,1757792704.67178,5633.206250029616,3.383624333422199,0.3190990479525123,2.2234504288568946,1.9316506538188456,1.456352592097007,1.612122,6.86,9.14,16.08,-4.8201220000000005,init,0,False,4.0,0.12222429387412913
GA,145,17,1757792710.226241,5553.733708919026,5.102374333422199,0.20798793684140113,2.453969909376375,2.053079225247417,1.8063525920970072,-5.038072,1.83,2.18,2.48,-10.0,init,0,False,0.0,inf
GA,145,18,1757792715.7727191,5545.999082969502,3.852374333422199,0.3413212701747345,2.6429309483374137,2.460222082390274,2.156352592097007,2.034662,4.24,4.86,6.4,-3.5846620000000002,init,0,False,4.0,0.09592269516998643
GA,145,19,1757792721.35107,5577.905458048917,4.477374333422199,0.2746546035080678,1.3227420463303297,0.8887935109617022,0.7563525920970067,1.610371,8.24,18.27,25.22,-6.783371,init,0,False,5.0,inf
GA,145,20,1757792726.9333131,5581.6397910239175,3.227374333422199,0.23021015906362335,1.8938923246234651,1.5326710619821104,1.1063525920970068,1.721602,5.32,8.3,15.94,-4.677602,init,0,False,4.0,0.19870182973971104
GA,145,21,1757792732.480067,5546.273541054688,5.414874333422199,0.3635434923969567,1.7271390778702185,1.584099633410682,1.386352592097007,1.881032,5.68,6.84,8.99,-4.032032,init,0,False,4.0,0.28729382381262636
GA,145,22,1757792738.093023,5608.6090001044795,4.164874333422199,0.29687682573029,2.357658558389699,2.1055282048392536,1.736352592097007,2.14217,3.56,4.32,6.39,-3.56917,init,0,False,4.0,0.18294336283954118
GA,145,23,1757792743.7724319,5676.861374988221,4.789874333422199,0.24502497387843816,2.894671545402686,2.5698139191249676,2.0863525920970067,-0.749945,1.94,2.19,2.7,-10.0,init,0,False,1.0,inf
GA,145,24,1757792749.3563468,5583.580292062834,3.539874333422199,0.37835830721177155,1.047918298649439,0.9412424905535389,0.6863525920970067,1.205541,39.87,49.4,92.89,-19.421541,init,0,False,4.0,inf
GA,145,25,1757792755.1705449,5813.704917090945,5.024249333422199,0.3116916405451049,1.81869751942866,1.3483853476963963,1.036352592097007,1.816716,4.38,8.11,13.74,-4.439716,init,0,False,4.0,0.2286046658603355
GA,145,26,1757792760.699286,5528.173749917187,3.774249333422199,0.20058052943399374,1.672723493454634,1.4569567762678246,1.3163525920970067,2.243252,3.86,4.98,6.16,-3.743252,init,0,False,5.0,0.9662933668653112
GA,145,27,1757792766.2826922,5582.824583048932,4.399249333422199,0.3339138627673271,2.3893283172023154,2.1008343272882333,1.6663525920970073,1.990447,3.86,4.89,7.95,-3.660447,init,0,False,4.0,0.06844645469085855
GA,145,28,1757792771.84927,5566.059874952771,3.149249333422199,0.2672471961006604,2.6198477977217958,2.2222628987168047,2.0163525920970073,2.016978,3.99,5.47,6.74,-3.636978,init,0,False,4.0,0.05860872364867502
GA,145,29,1757792777.3543448,5504.78712504264,5.336749333422199,0.22280275165621594,1.1730945509685486,0.9936914701453757,0.6163525920970068,2.126226,4.75,6.72,17.59,-5.032226,init,0,False,5.0,0.7965679249136942
GA,145,30,1757792782.9090922,5554.3533329619095,4.086749333422199,0.3561360849895493,1.8853141495517836,1.45797718443109,0.9663525920970067,1.500243,8.19,13.7,31.18,-6.807243000000001,init,0,False,4.0,0.06940350012421342
GA,145,31,1757792788.554904,5645.232709008269,4.711749333422199,0.2894694183228826,1.8640154482530824,1.5094057558596616,1.2463525920970069,1.950823,4.12,6.27,9.31,-3.9208230000000004,init,0,False,4.0,0.1527039676582793
GA,145,32,1757792794.06238,5507.019000011496,3.461749333422199,0.25983978869325297,2.0529764872141216,1.916548613002519,1.5963525920970072,1.90539,5.01,5.77,8.47,-3.83039,init,0,False,4.0,0.09122599357946727
GA,145,33,1757792799.780994,5718.097499920987,5.180499333422199,0.3931731220265864,2.3406388248764594,2.0951200415739475,1.946352592097007,2.136007,4.0,4.91,5.71,-3.5980070000000004,init,0,False,4.0,0.04120478416756765
GA,145,34,1757792805.3603961,5578.96145794075,3.930499333422199,0.32650645535991973,1.3072436486241397,0.9889975925943553,0.5463525920970067,1.348877,15.48,27.05,88.55,-14.456876999999999,init,0,False,4.0,0.09380272246437332
GA,145,35,1757792810.959145,5598.309458000585,4.555499333422199,0.21539534424880855,1.210490401870893,1.1104261640229267,0.8963525920970068,2.032388,5.74,6.91,10.67,-4.364388,init,0,False,5.0,0.7236878057707766
GA,145,36,1757792816.470455,5510.910792043433,3.305499333422199,0.3487286775821419,2.375555336935829,1.9118547354514988,1.5263525920970071,1.542608,7.55,11.67,18.32,-5.296608,init,0,False,4.0,0.1419385523048084
