algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,584,1.0,1757722750.960122,5504.300333093852,5.509166416013613,4.9202758448467945,0.37746173671344574,2.2380054595619847,2.030469652724566,1.8087234499981624,2.021586,4.42,5.35,6.86,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,584,2.0,1757722756.455151,5489.480625023134,5.4947554159443825,3.3911932628783172,0.30104672229722523,1.280596984742612,0.9978726728035828,0.8384588813351714,1.363052,18.43,30.34,42.95,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,584,3.0,1757722761.912128,5450.772208045237,5.456675250083208,3.481641459427105,0.2681337816960717,1.042755845398489,0.6000430054902279,0.5000323779562099,1.314464,20.92,63.09,90.86,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,584,,1757722761.928558,,,,,,,,,,,,,,,,update,0,1,315029135.4961709,3.5425108512161594,3.3976722478766725,315029139.0079259,14.421000028960407
A3C,584,4.0,1757722767.4443781,5509.413874940947,5.515094832982868,3.068214308176247,0.399999524009467,0.7000000271155346,0.6000000250625591,0.5000000002482481,1.111536,132.97,179.82,243.97,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,584,5.0,1757722772.952497,5501.193541917019,5.507813332951628,3.007100043425469,0.20000000000000004,1.1,0.6,0.5,1.41087,14.02,47.08,67.77,0.9318251476233598,1.0,1.2223782783825061,0.45759255210512845,rollout,0,2,,,,,
A3C,584,6.0,1757722778.4177222,5459.388291928917,5.464927791967057,3.104935802519484,0.20152152545584007,1.100002298975709,0.6000027174599258,0.5000001546287571,1.426496,13.35,44.83,64.53,0.9188392317657492,1.0,0.9463836056616828,0.3542750202974979,rollout,0,2,,,,,
A3C,584,,1757722778.433729,,,,,,,,,,,,,,,,update,0,2,1.3298448997803067e+40,5.084658016137709,-14.136492074643927,1.3298448997803067e+40,13.995124958455563
A3C,584,7.0,1757722783.909031,5470.462917000987,5.474504917045124,3.1531774150265046,0.2470951527923449,0.7062247863185454,0.6000198395667043,0.5000129460714587,1.265407,47.17,65.33,94.09,0.9999999999999478,1.0,2.409419723782102,0.9999999999995849,rollout,0,3,,,,,
A3C,584,8.0,1757722789.4798248,5564.678958035074,5.570462666917592,3.320615292063229,0.2002048877927719,0.7000000000737567,0.6000000000737568,0.5000000000339453,1.415613,28.44,38.7,55.69,0.4371553131863947,2.0,0.0,0.0,rollout,0,3,,,,,
A3C,584,9.0,1757722795.009425,5522.882166085765,5.529319624998607,3.5799514393669067,0.20719673530698668,0.7000010855922723,0.6000010855835503,0.500000654533629,1.447276,26.21,35.66,51.33,0.4371553131863947,2.0,0.0,0.0,rollout,0,3,,,,,
A3C,584,,1757722795.027149,,,,,,,,,,,,,,,,update,0,3,329174173166350.3,0.5060674187243211,-2.4278175840116645,329174173166350.8,15.726999961771071
A3C,584,10.0,1757722801.356019,6304.872083012015,6.327542000100948,3.6220287132319284,0.20052637742512303,1.1000019536138457,0.600001953613846,0.5000003041010795,1.549355,9.71,32.64,46.97,0.9211263472895612,1.0,0.8974403969467727,0.37247159060260143,rollout,0,4,,,,,
A3C,584,11.0,1757722807.013889,5624.692415934987,5.656638624961488,3.3956598553469237,0.39564363276910924,0.7144255986109531,0.6002475952227989,0.5000617753220364,1.123929,101.9,144.48,203.56,0.9999999999999408,1.0,2.1248519414753417,0.9999999999995294,rollout,0,4,,,,,
