algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,42,1.0,1757719402.476395,5561.680833925493,5.56554345798213,4.638405155150602,0.30606624557940615,1.3947206445176399,1.0024171976965899,0.7711328042255398,1.574345,8.58,16.62,28.07,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,42,2.0,1757719408.0224378,5540.101166930981,5.545761208049953,5.438805832281105,0.24331554815237408,1.014514877282842,0.9135771853565172,0.5007206309409815,1.886871,7.44,9.19,30.6,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,42,3.0,1757719413.755506,5725.029207998887,5.732742416905239,5.482324731090492,0.26182108296147794,0.706810266720154,0.6009015364574786,0.5000033868829821,1.670357,17.51,24.22,34.97,0.4371553131863947,2.0,0.0,0.0,rollout,0,1,,,,,
A3C,42,,1757719413.775421,,,,,,,,,,,,,,,,update,0,1,4307.562725322137,1.9485441669123003,3.259851439752937,4309.481761251582,15.716082998551428
A3C,42,4.0,1757719419.3494232,5568.13383300323,5.572364834020846,5.344077544069764,0.22827548056460706,1.0979195774636892,0.9978522887700483,0.5000000153541191,2.010003,5.69,6.99,27.98,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,42,5.0,1757719424.869633,5512.502625002526,5.519786917022429,5.485432040797722,0.2243141282618575,0.7077016404386168,0.6001833674039752,0.5000000188225306,1.935903,12.8,17.8,25.65,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,42,6.0,1757719430.4850361,5605.756750097498,5.6150285000912845,5.208138646945367,0.23875643333179436,0.7013931693935288,0.6007361777782921,0.500645547595779,1.735886,16.38,22.33,32.14,0.4371553131863947,2.0,0.0,0.0,rollout,0,2,,,,,
A3C,42,,1757719430.500973,,,,,,,,,,,,,,,,update,0,2,80368.35411676149,1.4131904408374778,1.4960526332629132,80369.75376490533,13.656291994266212
A3C,42,7.0,1757719436.0267258,5518.910416983999,5.524953040992841,5.307554005366487,0.24259504794519232,0.7883653153898422,0.6882050697824069,0.5005478079483365,1.770631,12.89,16.91,31.97,0.4371553131863947,2.0,0.0,0.0,rollout,0,3,,,,,
A3C,42,8.0,1757719441.5666409,5525.309082935564,5.5393868329701945,5.393460790020429,0.265263781532601,0.7104595270477317,0.6097598430205318,0.5000032144174877,1.628831,18.38,24.95,37.08,0.4371553131863947,2.0,0.0,0.0,rollout,0,3,,,,,
A3C,42,9.0,1757719447.131225,5556.977208936587,5.564112166990526,5.363656320905147,0.22223653092129073,0.7000578378596072,0.6000000004905277,0.5000000003438096,1.912396,13.43,18.29,26.33,1.0,1.0,inf,1.0,rollout,0,3,,,,,
A3C,42,,1757719447.146513,,,,,,,,,,,,,,,,update,0,3,25598.969384893775,0.8595434933031807,0.6294046140750774,25599.8232310045,12.358207954093814
A3C,42,10.0,1757719452.79853,5645.630084094591,5.6511891660047695,5.256014647533913,0.23587170090758314,1.8069968228907056,1.7063324052611037,1.2066723738142362,2.662409,2.73,2.92,5.18,1.0,1.0,inf,1.0,rollout,0,4,,,,,
A3C,42,11.0,1757719458.352108,5541.971332975663,5.553189625032246,3.6231713772939056,0.23163584913311613,2.1490167373516336,1.7822151359591318,1.5292518341530672,2.147958,3.47,4.82,6.65,0.9999999999999354,1.0,1.9463111122187113,0.9999999999994862,rollout,0,4,,,,,
A3C,42,12.0,1757719463.898507,5535.954207996838,5.546088417060673,4.6488951239217595,0.20999979689381307,0.9095637611155201,0.7814242686747992,0.6492508588738737,1.893437,9.45,12.81,18.56,1.0,1.0,inf,1.0,rollout,0,4,,,,,
A3C,42,,1757719463.915997,,,,,,,,,,,,,,,,update,0,4,1979.1499859614444,2.4992201967706347,4.209921000684737,1981.611097872943,13.201458961702883
A3C,42,13.0,1757719469.425639,5502.836207975633,5.508685666020028,5.1327003781472875,0.23832682605140762,0.7509901410239601,0.6446904942166911,0.5437979785407838,1.749946,14.66,19.89,27.95,1.0,1.0,inf,1.0,rollout,0,5,,,,,
A3C,42,14.0,1757719474.9802911,5546.583417104557,5.554210250033066,5.253772985227236,0.23691145417995543,0.7010128817470878,0.6006205488260723,0.5006173503735997,1.763993,15.87,21.61,31.11,0.4371553131863947,2.0,0.0,0.0,rollout,0,5,,,,,
A3C,42,15.0,1757719480.483804,5494.966916041449,5.503305749967694,5.319072096982001,0.23390017300510474,0.7003522391809855,0.6000579003307811,0.5000114261971388,1.80761,15.12,20.59,29.65,0.4371553131863947,2.0,0.0,0.0,rollout,0,5,,,,,
A3C,42,,1757719480.499729,,,,,,,,,,,,,,,,update,0,5,1061.3668597035728,0.8225414988968817,2.2563848005343683,1062.1689763641775,13.355791918002069
A3C,42,16.0,1757719486.036166,5531.0482499189675,5.535705624963157,5.312371607525517,0.2272283382217579,1.042193577775987,0.941718091956715,0.5000000027373996,1.983887,6.38,7.91,28.06,0.9002591431652776,1.0,0.3870016464785942,0.20644956724384964,rollout,0,6,,,,,
A3C,42,17.0,1757719491.5779068,5533.9923340361565,5.5414369580103084,5.482668557324674,0.24690999363729474,1.023554423355134,0.8939489759836267,0.5000000000086948,1.872394,7.41,9.73,31.1,1.0,1.0,inf,1.0,rollout,0,6,,,,,
