algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,346,1.0,1757721638.522063,5615.414708037861,5.623982666991651,3.6578261676193327,0.2563280320507188,1.8662340358641938,1.5078573029189126,1.3070208349515253,1.795063,5.28,8.28,11.02,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,346,2.0,1757721644.21823,5685.032750014216,5.695719707990065,3.4511586962099905,0.3164747586669622,1.3796784471878651,0.8960140400962926,0.5094086111857079,1.280123,16.94,40.14,124.2,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,346,3.0,1757721649.74856,5519.358000019565,5.529986916924827,5.49994257981205,0.20000175529813688,3.2481675513616284,2.7481675513616626,2.2499999543478104,-104.932657,1.23,1.45,1.78,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,346,,1757721649.7650309,,,,,,,,,,,,,,,,update,0,1,-5.200608516143166e+33,11.85017619327714,-8.105244896843935,-5.200608516143166e+33,14.100917032919824
A3C,346,4.0,1757721655.26604,5496.433999971487,5.500255167018622,5.4100381646834546,0.39999999652037677,3.245210725388461,2.74521072538907,2.2499059501689964,2.393649,2.51,3.01,4.1,0.4371553131863947,2.0,0.0,0.0,rollout,0,2,,,,,
A3C,346,5.0,1757721660.764004,5489.55933295656,5.497151124989614,5.1609170875556805,0.2467918671620055,2.636635154093326,2.2442159105501482,2.036633620547013,-2.893058,2.0,2.35,2.58,0.4371553131863947,2.0,0.0,0.0,rollout,0,2,,,,,
A3C,346,6.0,1757721666.279177,5505.895500071347,5.514843249926344,4.187230084439422,0.24467778048843844,1.8031904522606057,1.3281991205078398,1.0136408726799364,1.877522,4.0,7.41,12.74,0.29143687545759644,3.0,0.0,0.0,rollout,0,2,,,,,
A3C,346,,1757721666.294965,,,,,,,,,,,,,,,,update,0,2,123879106.55973928,15.37041153245181,3.8305498860941474,123879121.8954766,13.690624968148768
A3C,346,7.0,1757721671.806421,5506.32529205177,5.510689875110984,5.409151930519668,0.3479596653649838,3.022290744883837,2.5366332322706127,2.249978230630529,1.907403,2.34,2.8,3.27,0.29143687545759644,3.0,0.0,0.0,rollout,0,3,,,,,
A3C,346,8.0,1757721677.341002,5528.611084097065,5.534292125026695,5.074071594454753,0.2833611466498786,2.9916227232884682,2.576593546778484,2.1673975040828464,0.548991,2.05,2.39,2.85,0.29143687545759644,3.0,0.0,0.0,rollout,0,3,,,,,
