run_id,run_index,experiment,algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2,budget,executable_name,start_ts,end_ts
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,1,1757951969.878022,573.1422954590525,5560.735624982044,3.88206460772557,0.22369234285821304,1.1741794587748846,1.001045803885292,0.5922094451372379,1.605417,9.23,12.7,36.29,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,2,1757951975.443011,573.1422954590525,5554.688083007932,3.821735986878541,0.20880133252163294,1.4652891803610968,1.0738574515030885,0.8888721110739871,1.824762,5.21,9.92,14.49,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,3,1757951981.000326,573.1422954590525,5551.684834063053,4.051170424916181,0.32570279580873884,1.7595297331952235,1.6467244990312997,1.4300480909256872,1.684304,8.0,9.14,12.12,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,4,1757951986.546488,573.1422954590525,5540.653333067894,4.657350654680319,0.2751993555977897,2.113493726910984,1.8734111977029153,1.4468755613221385,2.254177,3.16,3.82,6.31,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,5,1757951992.124813,573.1422954590525,5572.65229197219,5.270140046476293,0.20674768110519914,1.2214787705152605,0.9270179873899979,0.5192371682355169,2.191235,3.93,6.82,21.89,0.999999999999871,1,2.3258782225753882,0.99999999999957,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,6,1757951997.785771,573.1422954590525,5652.058833045885,3.573674094165539,0.2542206047229392,0.989337446658922,0.7014742035998984,0.5154353801551554,1.369679,19.83,39.41,72.95,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,7,1757952003.316181,573.1422954590525,5515.683000092395,3.5434245824902697,0.22917421050286726,1.635614111501329,1.4600881403594328,1.2232547851245823,1.823441,5.89,7.51,10.72,0.7539668252838237,1,0.4785379316057301,0.17988941761274585,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,8,1757952008.8803809,573.1422954590525,5552.543708938174,5.03162273107567,0.28308834307664277,1.490905933301711,1.0500902656452764,0.8496819013228132,1.776071,5.34,11.0,16.81,0.7441763000958139,1,0.3872542667578248,0.14725433365271318,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,9,1757952014.415502,573.1422954590525,5530.691500054672,3.902287485721767,0.3536263055978963,2.3442776668691097,1.8708205825992545,1.4261825433012865,1.648899,5.61,8.99,15.48,0.7234915602960694,1,0.20279515235303736,0.0783052009868983,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
2f2dec8a-c3c5-4144-9d80-366cbb4bdb9d,7,default_experiment,SAC,584,10,1757952019.930121,573.1422954590525,5505.343459080905,3.5875217216912523,0.2134893769299184,1.5780705160479747,1.4225440118466128,1.2777021600499752,1.964052,5.33,6.65,8.31,0.7663289932930787,1,0.5725970574438211,0.22109664431026235,interaction,,,,,,,100,ConsumptionCar.exe,1757951969.878022,1757952537.469774
