run_id,run_index,experiment,algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2,budget,executable_name,start_ts,end_ts
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,1,1757953110.174576,576.8455853339983,5830.205334001221,3.6668687173345975,0.2962498552263325,2.403234885796216,2.232074104944173,1.828599959505961,1.983916,4.27,4.91,7.47,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,2,1757953115.667628,576.8455853339983,5487.733000074513,3.566595565459694,0.2901822752618611,1.0347493327815975,0.8826125775901553,0.7531199611821091,1.361172,23.71,32.57,44.72,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,3,1757953121.1953752,576.8455853339983,5519.248290918767,3.2790814985107257,0.3285513817841107,2.295465711460165,1.8858239366160499,1.5494807516433373,1.580168,7.28,10.82,16.03,0.999999999999925,1,3.9999999999982796,0.99999999999975,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,4,1757953126.7938821,576.8455853339983,5585.614292067476,3.277691409422479,0.2821400151806726,2.440807684142446,2.0365740015428835,1.8114571320712756,1.852524,4.67,6.8,8.65,0.801948616288943,1,1.2466370296345186,0.33982872096314326,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,5,1757953132.326776,576.8455853339983,5527.672750060447,3.7475845489029886,0.37293478556552756,2.5720895539288318,2.3255780606620458,2.096603897920061,1.793014,5.62,6.99,8.63,0.7638550556461193,1,0.748621589455393,0.2128501854870645,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,6,1757953137.909284,576.8455853339983,5570.227166055702,4.093786953880729,0.3872725160561886,2.567541144892751,2.4659472161327454,2.15589785514638,1.911665,5.08,5.52,7.37,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,7,1757953143.897133,576.8455853339983,5975.022666971199,3.220665086524079,0.236955216406417,1.795075850752978,1.4750950072314297,0.9961726194589485,1.644252,6.36,9.54,20.92,0.8595319799963339,1,1.3337845860625426,0.5317732666544466,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,8,1757953149.527958,576.8455853339983,5618.332916987129,3.323624271605909,0.32805687426137464,2.1504818206166147,1.9056240210146305,1.5835074763948396,1.588261,8.07,10.28,14.9,0.9518786099332077,1,1.1919370305866572,0.839595366444026,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,9,1757953155.402861,576.8455853339983,5862.854750012048,3.88708750486804,0.3873218573756154,2.3886219278655187,2.151589928653045,2.0294999770043547,1.734289,6.61,8.22,9.24,0.8163779188180416,1,0.5457334695023307,0.3879263960601388,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,10,1757953160.901866,576.8455853339983,5490.673667052761,4.7203411288742405,0.2793072459460443,2.20413641323614,2.0610419298865206,1.7622497881825427,2.401197,2.99,3.29,4.26,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,11,1757953166.805241,576.8455853339983,5892.561250017025,3.6898191473603563,0.2015789812116381,2.795177678446926,2.424689850578625,1.9384159157080874,2.000491,2.15,2.48,3.2,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,12,1757953172.462744,576.8455853339983,5646.313874982297,3.7861473459404684,0.28415938166013344,2.7987275384803554,2.3830490930919273,2.1086598691242036,2.30649,2.99,3.81,4.75,0.35,2,0.0,0.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,13,1757953178.009745,576.8455853339983,5539.802166051231,3.6040975734757836,0.34380283004716683,2.0788549934588114,1.6026170714918995,1.4982703773735204,1.571007,8.07,13.58,15.54,0.999999999999835,1,1.8180104848773033,0.9999999999994499,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,14,1757953183.5550091,576.8455853339983,5535.294250003062,4.604167727050394,0.21674632050571696,1.6573754362699087,1.2869623603414535,1.1468993347658167,2.375899,3.24,5.01,6.39,0.2333333333333333,3,0.0,0.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,15,1757953189.1417532,576.8455853339983,5579.969790996984,3.8801640672046247,0.23827169084802519,2.4758567316916458,2.092676857238028,1.6295496462064798,2.377505,2.73,3.4,5.32,0.35,2,0.0,0.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,16,1757953194.624518,576.8455853339983,5473.449958954006,4.727952300257273,0.3765312818534463,1.5897354730457263,1.4738952634416158,1.0521243944003633,1.566367,9.62,11.19,21.97,0.9999999999998255,1,1.7185764219182982,0.999999999999418,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,17,1757953200.2468228,576.8455853339983,5613.199333078228,3.9172688453208035,0.3251614172462335,2.4686464495435407,2.3153739266559032,2.106407106272173,2.093272,4.27,4.82,5.84,0.35,2,0.0,0.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
362df3c6-4f01-49b8-bec3-9f8a60424fa6,9,default_experiment,SAC,772,18,1757953205.773889,576.8455853339983,5520.8868340123445,5.4475639751582,0.27226282824350584,2.597829559847865,2.3806699142324033,1.9742630956658689,0.175881,2.12,2.31,2.79,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953110.174576,1757953681.1736162
