run_id,run_index,experiment,algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2,budget,executable_name,start_ts,end_ts
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,1,1757953687.031383,568.9285490409238,5695.210707955994,5.02026656344769,0.36969245823744806,2.2829789571939205,2.0760225071733096,1.8944646828894909,2.154368,3.96,4.72,5.68,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,2,1757953692.726943,568.9285490409238,5682.636750047095,3.6869863582987294,0.2080195754664486,1.7790070306917596,1.2802548048000841,1.0902719783706556,1.950779,3.85,7.43,10.26,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,3,1757953698.468114,568.9285490409238,5734.898290946148,4.521596336831873,0.33337971921501175,1.4327211479115922,1.276940639696214,0.8995913248460626,1.554278,10.15,12.78,25.76,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,4,1757953704.250645,568.9285490409238,5777.827541925944,3.024753067315314,0.2939656774111276,2.0366535544691127,1.5563793843454623,1.0734692113400501,1.462721,8.73,14.95,31.42,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,5,1757953710.079638,568.9285490409238,5787.456708960235,3.6518650989106267,0.3300726417211157,2.626117297054215,2.44891172580403,2.16322816170892,1.999024,4.45,5.1,6.64,0.9999999999997993,1,1.494337082700114,0.9999999999993308,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,6,1757953715.813877,568.9285490409238,5725.462708040141,3.418747270849014,0.22589324299063263,2.011410692795956,1.6379461647263511,1.3348846716127483,1.926673,4.09,6.15,9.39,0.9326123356452649,1,1.0194471623001604,0.775374452150883,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,7,1757953721.634146,568.9285490409238,5808.15345805604,4.1840035315824915,0.2265603562378597,1.9755387746223916,1.871026787758822,1.6306463755217526,2.429192,3.08,3.33,4.17,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,8,1757953727.370613,568.9285490409238,5730.8599590323865,4.636365816304366,0.33526467612738653,1.85873107556495,1.7057074406152632,1.5151807745516022,1.870268,5.69,6.85,8.73,0.9751302858857491,1,1.2017613595296677,0.9171009529524972,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,9,1757953733.0852501,568.9285490409238,5704.0875419043,4.43107390083304,0.3550078660365506,2.532737424520144,2.392190027262867,1.9994123041769478,2.121809,3.83,4.24,6.06,0.8057439478521163,1,0.42449481567676545,0.3524798261737211,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
99980ea3-aeed-4385-a652-1e564f507b84,10,default_experiment,SAC,833,10,1757953738.866611,568.9285490409238,5770.8709998987615,4.4879162684892595,0.2544537484661787,2.2470722891710357,1.920700050708394,1.4750887856682597,2.38597,2.78,3.43,5.54,1.0,1,inf,1.0,interaction,,,,,,,100,ConsumptionCar.exe,1757953687.031383,1757954250.220057
