algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,145,3.0,1757718807.963205,615.4620420420542,0.6233094580238685,3.0001973205039865,0.20019085434870804,0.7000099199024259,0.6000010808490317,0.5000010808450426,1.349101,34.83,47.38,68.21,0.44211205128207365,2.0,0.0,0.0,rollout,1,1,,,,,
A3C,145,4.0,1757718808.781576,808.9494579471648,0.8181491669965908,3.0000382788542312,0.3933604137222671,2.306838376246668,2.2068350886813426,2.1068350886813425,1.489986,12.39,13.53,14.85,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,145,5.0,1757718809.600246,791.9154579285532,0.8179160000290722,3.2220378825992784,0.20524795725735323,0.977631628204334,0.8424380059111356,0.7424134549475933,1.524009,16.28,21.93,28.23,0.44211205128207365,2.0,0.0,0.0,rollout,1,1,,,,,
A3C,145,,1757718809.628748,,,,,,,,,,,,,,,,update,1,1,2427803.1241359436,15.653110136244054,5.94414077739083,2427818.6917457655,23.364583030343056
A3C,145,6.0,1757718810.250595,614.6562499925494,0.6211381250759587,3.032801364831892,0.39999981558573683,2.4534459294675823,2.349947987628986,2.249947692044782,1.524113,11.08,12.08,13.17,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,145,7.0,1757718810.867671,611.5859169512987,0.6166989579796791,3.1360769583649404,0.3874947415364662,0.7443404633349717,0.6086339010423882,0.5002964244507047,1.112466,105.57,158.02,224.21,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,145,8.0,1757718811.482757,610.3638340719044,0.6148543750168756,3.0,0.20000000000000004,2.45,2.35,2.25,2.017388,3.05,3.23,3.45,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,145,9.0,1757718812.1003761,612.5640410464257,0.6174171660095453,5.194245797976919,0.36904782866331054,2.417008099388444,2.095768071313293,1.98100360688439,2.267922,3.41,4.33,4.82,0.44211205128207365,2.0,0.0,0.0,rollout,1,2,,,,,
A3C,145,,1757718812.11294,,,,,,,,,,,,,,,,update,1,2,6224364908067.459,183.1220872519203,4.386859441668781,6224364908250.518,10.540958028286695
A3C,145,10.0,1757718812.73789,620.371041004546,0.6243131660157815,3.4317192141865593,0.24924437529179944,2.4557939843575,2.3024205083472213,2.196483592941978,2.265973,3.44,3.82,4.14,0.44211205128207365,2.0,0.0,0.0,rollout,1,3,,,,,
A3C,145,11.0,1757718813.353815,610.571707948111,0.615738624939695,4.375364846911189,0.26466281584089807,1.867730717651114,1.70387438211525,1.5675473664366235,2.22178,3.99,4.72,5.59,0.44211205128207365,2.0,0.0,0.0,rollout,1,3,,,,,
A3C,145,12.0,1757718813.9760199,617.0806660084054,0.6220030830008909,3.9142813241166734,0.200922570442012,2.3661145262284218,2.252871368645893,2.1319560188120765,-1.925909,2.39,2.51,2.65,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,145,13.0,1757718814.595996,614.7519160294905,0.6196915420005098,4.955798548094816,0.3215082513296918,1.068114950002658,0.8639284618747547,0.75356833876308,1.527243,14.14,21.62,28.42,0.2947413675213824,3.0,0.0,0.0,rollout,1,3,,,,,
A3C,145,,1757718814.610421,,,,,,,,,,,,,,,,update,1,3,-103.54929322893705,2.88752335061544,6.605681392639815,-100.75678577003792,12.475332943722606
A3C,145,14.0,1757718815.2314858,616.5504580130801,0.6204105840297416,3.0401651451419527,0.20054028017098313,0.7011843187504885,0.6000001239206649,0.5000000000000073,1.35615,33.92,46.31,66.66,0.2947413675213824,3.0,0.0,0.0,rollout,1,4,,,,,
A3C,145,15.0,1757718815.847237,609.1997500043362,0.615558083052747,3.0000360952757856,0.20000008295944688,0.7000206020111917,0.6000000000000001,0.5,1.349635,34.76,47.3,68.09,0.2947413675213824,3.0,0.0,0.0,rollout,1,4,,,,,
